tconst,Year,IMDb rating,Movie title,rotten_tomatoes_link,Director name,movie_title,tomatometer_status,Rotten Tomatoes rating
tt0112651,1995,7.8,The Celluloid Closet,,Rob Epstein,,,
tt0112651,1995,7.8,The Celluloid Closet,,Jeffrey Friedman,,,
tt0112679,1995,6.6,Circle of Friends,,Pat O'Connor,,,
tt0112682,1995,7.5,The City of Lost Children,m/city_of_lost_children,Marc Caro,The City of Lost Children (La Cité des Enfants Perdus),Certified-Fresh,79.0
tt0112682,1995,7.5,The City of Lost Children,m/city_of_lost_children,Jean-Pierre Jeunet,The City of Lost Children (La Cité des Enfants Perdus),Certified-Fresh,79.0
tt0112688,1995,6.9,Clockers,m/clockers,Spike Lee,Clockers,Fresh,71.0
tt0112697,1995,6.9,Clueless,m/clueless,Amy Heckerling,Clueless,Certified-Fresh,82.0
tt0112715,1995,5.2,Congo,m/congo,Frank Marshall,Congo,Rotten,22.0
tt0112722,1995,6.6,Copycat,m/1065837-copycat,Jon Amiel,Copycat,Fresh,78.0
tt0112740,1995,7.3,Crimson Tide,m/crimson_tide,Tony Scott,Crimson Tide,Certified-Fresh,88.0
tt0112744,1995,6.3,The Crossing Guard,m/crossing_guard,Sean Penn,The Crossing Guard,Fresh,75.0
tt0112750,1995,6.4,Crying Freeman,,Christophe Gans,,,
tt0112757,1995,7.7,The Cure,,Peter Horton,,,
tt0112760,1995,5.7,Cutthroat Island,m/cutthroat_island,Renny Harlin,Cutthroat Island,Rotten,38.0
tt0112769,1995,7.5,La Cérémonie,,Claude Chabrol,,,
tt0112778,1995,7.6,A Chinese Odyssey: Part One - Pandora's Box,,Jeffrey Lau,,,
tt0112792,1995,6.5,Dangerous Minds,m/dangerous_minds,John N. Smith,Dangerous Minds,Rotten,29.0
tt0112817,1995,7.5,Dead Man,m/dead_man,Jim Jarmusch,Dead Man,Fresh,71.0
tt0112818,1995,7.5,Dead Man Walking,m/1068779-dead_man_walking,Tim Robbins,Dead Man Walking,Certified-Fresh,95.0
tt0112819,1995,6.9,Dead Presidents,,Albert Hughes,,,
tt0112819,1995,6.9,Dead Presidents,,Allen Hughes,,,
tt0112851,1995,7.1,Desperado,,Robert Rodriguez,,,
tt0112857,1995,6.7,Devil in a Blue Dress,m/devil_in_a_blue_dress,Carl Franklin,Devil in a Blue Dress,Certified-Fresh,88.0
tt0112864,1995,7.6,Die Hard with a Vengeance,,John McTiernan,,,
tt0112870,1995,8.0,Dilwale Dulhania Le Jayenge,,Aditya Chopra,,,
tt0112883,1994,6.7,Don Juan DeMarco,,Jeremy Leven,,,
tt0112887,1995,6.0,The Doom Generation,m/doom_generation,Gregg Araki,The Doom Generation,Rotten,47.0
tt0112913,1995,7.6,Fallen Angels,,Kar-Wai Wong,,,
tt0112922,1995,7.3,The Day of the Beast,,Álex de la Iglesia,,,
tt0112950,1995,6.7,Empire Records,m/empire_records,Allan Moyle,Empire Records,Rotten,29.0
tt0112966,1995,6.6,The Englishman Who Went Up a Hill But Came Down a Mountain,,Christopher Monger,,,
tt0113010,1995,4.3,Fair Game,m/1065868-fair_game,Andrew Sipes,Fair Game,Rotten,12.0
tt0113041,1995,6.0,Father of the Bride Part II,,Charles Shyer,,,
tt0113071,1995,6.0,First Knight,m/first_knight,Jerry Zucker,First Knight,Rotten,43.0
tt0113083,1995,7.0,The Flower of My Secret,m/the_flower_of_my_secret,Pedro Almodóvar,The Flower of My Secret (La Flor de mi Secreto),Fresh,83.0
tt0113089,1995,6.6,Fluke,m/fluke,Carlo Carlei,Fluke,Rotten,27.0
tt0113101,1995,6.7,Four Rooms,,Allison Anders,,,
tt0113101,1995,6.7,Four Rooms,,Alexandre Rockwell,,,
tt0113101,1995,6.7,Four Rooms,,Robert Rodriguez,,,
tt0113101,1995,6.7,Four Rooms,,Quentin Tarantino,,,
tt0113101,1995,6.7,Four Rooms,,Chuck Jones,,,
tt0113114,1995,5.0,Free Willy 2: The Adventure Home,m/free_willy_2_the_adventure_home_1995,Dwight H. Little,Free Willy 2: The Adventure Home,Rotten,50.0
tt0113117,1995,6.6,French Kiss,,Lawrence Kasdan,,,
tt0113118,1995,7.2,Friday,m/friday,F. Gary Gray,Friday,Fresh,78.0
tt0113161,1995,6.9,Get Shorty,m/get_shorty,Barry Sonnenfeld,Get Shorty,Certified-Fresh,88.0
tt0113187,1995,6.9,Godzilla vs. Destoroyah,,Kazuki Ômori,,,
tt0113187,1995,6.9,Godzilla vs. Destoroyah,,Takao Okawara,,,
tt0113187,1995,6.9,Godzilla vs. Destoroyah,,Ishirô Honda,,,
tt0113187,1995,6.9,Godzilla vs. Destoroyah,,Koji Hashimoto,,,
tt0113187,1995,6.9,Godzilla vs. Destoroyah,,Shûe Matsubayashi,,,
tt0113187,1995,6.9,Godzilla vs. Destoroyah,,Kenshô Yamashita,,,
tt0113189,1995,7.2,GoldenEye,m/goldeneye,Martin Campbell,GoldenEye,Certified-Fresh,78.0
tt0113198,1995,6.9,A Goofy Movie,m/goofy_movie,Kevin Lima,A Goofy Movie,Rotten,58.0
tt0113211,1995,7.7,The Grass Harp,m/grass_harp,Charles Matthau,The Grass Harp,Rotten,50.0
tt0113228,1995,6.6,Grumpier Old Men,m/grumpier_old_men,Howard Deutch,Grumpier Old Men,Rotten,17.0
tt0113243,1995,6.2,Hackers,m/hackers,Iain Softley,Hackers,Rotten,33.0
tt0113247,1995,8.1,La Haine,m/la_haine,Mathieu Kassovitz,La Haine,Fresh,100.0
tt0113253,1995,4.7,Halloween: The Curse of Michael Myers,,Joe Chappelle,,,
tt0113269,1995,6.2,Haunted,,Lewis Gilbert,,,
tt0113277,1995,8.3,Heat,m/1068182-heat,Michael Mann,Heat,Certified-Fresh,87.0
tt0113303,1995,5.3,Hideaway,,Brett Leonard,,,
tt0113305,1995,6.5,Higher Learning,m/higher_learning,John Singleton,Higher Learning,Rotten,45.0
tt0113321,1995,6.5,Home for the Holidays,m/1066169-home_for_the_holidays,Jodie Foster,Home for the Holidays,Fresh,63.0
tt0113326,1995,6.7,Rumble in the Bronx,m/rumble_in_the_bronx,Stanley Tong,Rumble in the Bronx,Certified-Fresh,80.0
tt0113347,1995,6.3,How to Make an American Quilt,m/how_to_make_an_american_quilt,Jocelyn Moorhouse,How to Make an American Quilt,Fresh,61.0
tt0113375,1995,7.3,I.D.,,Phil Davis,,,
tt0113409,1994,7.1,In the Mouth of Madness,m/in_the_mouth_of_madness,John Carpenter,In the Mouth of Madness,Rotten,59.0
tt0113419,1995,6.0,The Indian in the Cupboard,m/indian_in_the_cupboard,Frank Oz,The Indian in the Cupboard,Fresh,73.0
tt0113442,1995,5.9,It Takes Two,m/1067137-it_takes_two,Andy Tennant,It Takes Two,Rotten,8.0
tt0113451,1995,5.3,Jade,m/jade,William Friedkin,Jade,Rotten,14.0
tt0113464,1995,6.8,Jeffrey,m/jeffrey,Christopher Ashley,Jeffrey,Fresh,68.0
tt0113481,1995,5.6,Johnny Mnemonic,m/johnny_mnemonic,Robert Longo,Johnny Mnemonic,Rotten,12.0
tt0113492,1995,5.5,Judge Dredd,m/judge_dredd,Danny Cannon,Judge Dredd,Rotten,20.0
tt0113497,1995,7.0,Jumanji,m/1068044-jumanji,Joe Johnston,Jumanji,Rotten,55.0
tt0113500,1995,4.2,Jury Duty,m/jury_duty,John Fortenberry,Jury Duty,Rotten,0.0
tt0113501,1995,6.4,Just Cause,m/just_cause,Arne Glimcher,Just Cause,Rotten,26.0
tt0113526,1995,6.8,Karan Arjun,,Rakesh Roshan,,,
tt0113537,1995,6.7,Kicking and Screaming,m/1066170-kicking_and_screaming,Noah Baumbach,Kicking and Screaming,Rotten,57.0
tt0113538,1995,4.7,A Kid in King Arthur's Court,m/kid_in_king_arthurs_court,Michael Gottlieb,A Kid in King Arthur's Court,Rotten,5.0
tt0113540,1995,7.0,Kids,,Larry Clark,,,
tt0113552,1995,5.9,Kiss of Death,,Barbet Schroeder,,,
tt0113568,1995,7.9,Ghost in the Shell,m/ghost_in_the_shell,Mamoru Oshii,Ghost in the Shell,Certified-Fresh,96.0
tt0113613,1995,6.7,The Last Supper,m/1071464-last_supper,Stacy Title,The Last Supper,Fresh,63.0
tt0113627,1995,7.5,Leaving Las Vegas,m/leaving_las_vegas,Mike Figgis,Leaving Las Vegas,Certified-Fresh,91.0
tt0113670,1995,7.6,A Little Princess,m/1061812-little_princess,Alfonso Cuarón,A Little Princess,Fresh,97.0
tt0113677,1995,7.5,Living in Oblivion,m/living_in_oblivion,Tom DiCillo,Living in Oblivion,Fresh,88.0
tt0113690,1995,6.0,Lord of Illusions,m/lord_of_illusions,Clive Barker,Lord of Illusions,Fresh,60.0
tt0113691,1993,6.4,Losing Isaiah,m/losing_isaiah,Stephen Gyllenhaal,Losing Isaiah,Rotten,45.0
tt0113703,1995,7.9,Love Letter,,Shunji Iwai,,,
tt0113720,1995,6.9,Love Lessons,,Bo Widerberg,,,
tt0113725,1995,7.5,Maborosi,,Hirokazu Koreeda,,,
tt0113729,1995,5.3,Mad Love,m/1062174-mad_love,Antonia Bird,Mad Love,Rotten,28.0
tt0113749,1995,7.0,Mallrats,m/mallrats,Kevin Smith,Mallrats,Rotten,56.0
tt0113755,1995,5.2,Man of the House,m/1059858-man_of_the_house,James Orr,Man of the House,Rotten,14.0
tt0113762,1995,4.3,The Mangler,m/mangler,Tobe Hooper,The Mangler,Rotten,27.0
tt0113799,1995,7.5,Memories,,Kôji Morimoto,,,
tt0113799,1995,7.5,Memories,,Tensai Okamura,,,
tt0113799,1995,7.5,Memories,,Katsuhiro Ôtomo,,,
tt0113820,1995,5.2,Mighty Morphin Power Rangers,,Bryan Spicer,,,
tt0113824,1995,7.9,Whisper of the Heart,,Yoshifumi Kondô,,,
tt0113845,1995,5.7,Money Train,m/money_train,Joseph Ruben,Money Train,Rotten,22.0
tt0113855,1995,5.8,Mortal Kombat,m/mortal_kombat,Paul W.S. Anderson,Mortal Kombat,Rotten,48.0
tt0113862,1995,7.3,Mr. Holland's Opus,m/mr_hollands_opus,Stephen Herek,Mr. Holland's Opus,Fresh,75.0
tt0113870,1995,7.3,Murder in the First,,Marc Rocco,,,
tt0113957,1995,5.9,The Net,m/net,Irwin Winkler,The Net,Rotten,41.0
tt0113965,1995,5.2,Never Talk to Strangers,m/never_talk_to_strangers,Peter Hall,Never Talk to Strangers,Rotten,15.0
tt0113972,1995,6.3,Nick of Time,m/nick_of_time,John Badham,Nick of Time,Rotten,32.0
tt0113986,1995,5.5,Nine Months,m/nine_months,Chris Columbus,Nine Months,Rotten,26.0
tt0113987,1995,7.1,Nixon,m/nixon,Oliver Stone,Nixon,Certified-Fresh,74.0
tt0114011,1995,6.7,Now and Then,m/now_and_then,Lesli Linka Glatter,Now and Then,Rotten,32.0
tt0114048,1995,5.2,Operation Dumbo Drop,m/operation_dumbo_drop,Simon Wincer,Operation Dumbo Drop,Rotten,31.0
tt0114057,1995,6.9,Othello,m/1069707-othello,Oliver Parker,Othello,Fresh,67.0
tt0114069,1995,6.6,Outbreak,m/outbreak,Wolfgang Petersen,Outbreak,Fresh,60.0
tt0114126,1995,6.3,Thunderbolt,,Gordon Chan,,,
tt0114134,1996,6.5,The Pillow Book,m/the_pillow_book,Peter Greenaway,The Pillow Book,Fresh,67.0
tt0114148,1995,6.7,Pocahontas,m/1063452-pocahontas,Mike Gabriel,Pocahontas,Rotten,55.0
tt0114148,1995,6.7,Pocahontas,m/1063452-pocahontas,Eric Goldberg,Pocahontas,Rotten,55.0
tt0114168,1995,6.6,Powder,m/powder,Victor Salva,Powder,Rotten,50.0
tt0114194,1995,6.4,The Prophecy,m/1065632-prophecy,Gregory Widen,The Prophecy,Rotten,43.0
tt0114214,1995,6.5,The Quick and the Dead,m/1059629-quick_and_the_dead,Sam Raimi,The Quick and the Dead,Rotten,59.0
tt0114234,1995,7.4,Rangeela,,Ram Gopal Varma,,,
tt0114272,1995,6.6,Restoration,m/1069339-restoration,Michael Hoffman,Restoration,Fresh,70.0
tt0114279,1995,7.3,Richard III,m/1068177-richard_iii,Richard Loncraine,Richard III,Certified-Fresh,94.0
tt0114287,1995,6.9,Rob Roy,,Michael Caton-Jones,,,
tt0114319,1995,6.3,Sabrina,m/1068326-sabrina,Sydney Pollack,Sabrina,Fresh,65.0
tt0114323,1995,7.1,Safe,m/safe,Todd Haynes,Safe,Certified-Fresh,86.0
tt0114345,1995,5.3,The Scarlet Letter,m/1066120-scarlet_letter,Roland Joffé,The Scarlet Letter,Rotten,13.0
tt0114367,1995,6.3,Screamers,m/1069696-screamers,Christian Duguay,Screamers,Rotten,28.0
tt0114369,1995,8.6,Se7en,,David Fincher,,,
tt0114388,1995,7.7,Sense and Sensibility,,Ang Lee,,,
tt0114436,1995,5.0,Showgirls,m/showgirls,Paul Verhoeven,Showgirls,Rotten,21.0
tt0114478,1995,7.4,Smoke,m/1062983-smoke,Wayne Wang,Smoke,Fresh,93.0
tt0114496,1995,5.7,Something to Talk About,m/something_to_talk_about,Lasse Hallström,Something to Talk About,Rotten,39.0
tt0114508,1995,5.8,Species,m/species,Roger Donaldson,Species,Rotten,43.0
tt0114558,1995,7.1,Strange Days,,Kathryn Bigelow,,,
tt0114563,1994,7.2,Street Fighter II: The Animated Movie,,Gisaburô Sugii,,,
tt0114576,1995,5.8,Sudden Death,m/1068470-sudden_death,Peter Hyams,Sudden Death,Rotten,50.0
tt0114594,1994,7.0,Swimming with Sharks,m/swimming_with_sharks,George Huang,Swimming with Sharks,Fresh,78.0
tt0114608,1995,6.7,Tales from the Crypt: Demon Knight,,Ernest R. Dickerson,,,
tt0114609,1995,6.5,Tales from the Hood,,Rusty Cundieff,,,
tt0114614,1995,5.3,Tank Girl,m/tank_girl,Rachel Talalay,Tank Girl,Rotten,40.0
tt0114660,1995,6.7,Things to Do in Denver When You're Dead,m/things_to_do_in_denver_when_youre_dead,Gary Fleder,Things to Do in Denver When You're Dead,Rotten,33.0
tt0114671,1995,7.5,Land and Freedom,,Ken Loach,,,
tt0114681,1995,6.8,To Die For,m/1066712-to_die_for,Gus Van Sant,To Die For,Certified-Fresh,88.0
tt0114682,1995,6.6,"To Wong Foo, Thanks for Everything! Julie Newmar",m/to_wong_foo_thanks_for_everything_julie_newmar,Beeban Kidron,"To Wong Foo, Thanks for Everything! Julie Newmar",Rotten,39.0
tt0114694,1995,7.1,Tommy Boy,m/tommy_boy,Peter Segal,Tommy Boy,Rotten,42.0
tt0114702,1995,6.5,Total Eclipse,m/total_eclipse,Agnieszka Holland,Total Eclipse,Rotten,25.0
tt0114709,1995,8.3,Toy Story,m/toy_story,John Lasseter,Toy Story,Certified-Fresh,100.0
tt0114733,1996,6.0,Tromeo and Juliet,,Lloyd Kaufman,,,
tt0114746,1995,8.0,12 Monkeys,,Terry Gilliam,,,
tt0114781,1995,5.5,Under Siege 2: Dark Territory,m/under_siege_2_dark_territory,Geoff Murphy,Under Siege 2: Dark Territory,Rotten,34.0
tt0114787,1995,8.1,Underground,m/1088763-underground,Emir Kusturica,Underground,Fresh,86.0
tt0114814,1995,8.5,The Usual Suspects,m/usual_suspects,Bryan Singer,The Usual Suspects,Certified-Fresh,89.0
tt0114825,1995,4.6,Vampire in Brooklyn,m/vampire_in_brooklyn,Wes Craven,Vampire in Brooklyn,Rotten,12.0
tt0114852,1995,5.6,Village of the Damned,m/1061401-village_of_the_damned,John Carpenter,Village of the Damned,Rotten,29.0
tt0114857,1995,5.5,Virtuosity,m/virtuosity,Brett Leonard,Virtuosity,Rotten,32.0
tt0114863,1995,7.6,Ulysses' Gaze,,Theodoros Angelopoulos,,,
tt0114885,1995,5.9,Waiting to Exhale,m/waiting_to_exhale,Forest Whitaker,Waiting to Exhale,Rotten,56.0
tt0114887,1995,6.7,A Walk in the Clouds,m/walk_in_the_clouds,Alfonso Arau,A Walk in the Clouds,Rotten,44.0
tt0114898,1995,6.2,Waterworld,m/waterworld,Kevin Reynolds,Waterworld,Rotten,46.0
tt0114906,1995,7.4,Welcome to the Dollhouse,m/welcome_to_the_dollhouse,Todd Solondz,Welcome to the Dollhouse,Certified-Fresh,90.0
tt0114916,1995,6.5,When Night Is Falling,m/when_night_is_falling,Patricia Rozema,When Night Is Falling,Rotten,50.0
tt0114924,1995,6.7,While You Were Sleeping,m/while_you_were_sleeping,Jon Turteltaub,While You Were Sleeping,Certified-Fresh,80.0
tt0114938,1995,5.8,Wild Bill,m/wild_bill,Walter Hill,Wild Bill,Rotten,44.0
tt0114996,1995,7.9,A Chinese Odyssey: Part 2 - Cinderella,,Jeffrey Lau,,,
tt0115433,1996,5.7,101 Dalmatians,m/1074108-101_dalmatians,Stephen Herek,101 Dalmatians,Rotten,41.0
tt0115438,1996,6.5,2 Days in the Valley,m/2_days_in_the_valley,John Herzfeld,2 Days in the Valley,Rotten,59.0
tt0115495,1996,6.1,Albino Alligator,m/albino_alligator,Kevin Spacey,Albino Alligator,Rotten,50.0
tt0115509,1996,5.4,All Dogs Go to Heaven 2,,Larry Leker,,,
tt0115509,1996,5.4,All Dogs Go to Heaven 2,,Paul Sabella,,,
tt0115561,1996,7.4,The Apartment,,Gilles Mimouni,,,
tt0115571,1996,6.2,The Arrival,m/1071267-arrival,David Twohy,The Arrival,Fresh,65.0
tt0115580,1996,6.1,The Associate,m/1073315-associate,Donald Petrie,The Associate,Rotten,28.0
tt0115610,1996,5.8,Bad Moon,m/bad_moon,Eric Red,Bad Moon,Rotten,33.0
tt0115624,1996,3.5,Barb Wire,m/barb_wire,David Hogan,Barb Wire,Rotten,27.0
tt0115632,1996,6.9,Basquiat,m/basquiat,Julian Schnabel,Basquiat,Fresh,68.0
tt0115639,1996,7.1,Beautiful Girls,m/beautiful_girls,Ted Demme,Beautiful Girls,Certified-Fresh,79.0
tt0115640,1996,7.6,Beautiful Thing,,Hettie Macdonald,,,
tt0115641,1996,6.8,Beavis and Butt-Head Do America,m/beavis_and_butt_head_do_america,Mike de Seve,Beavis and Butt-head Do America,Fresh,72.0
tt0115641,1996,6.8,Beavis and Butt-Head Do America,m/beavis_and_butt_head_do_america,Brian Mulroney,Beavis and Butt-head Do America,Fresh,72.0
tt0115641,1996,6.8,Beavis and Butt-Head Do America,m/beavis_and_butt_head_do_america,Yvette Kaplan,Beavis and Butt-head Do America,Fresh,72.0
tt0115644,1996,6.0,Bed of Roses,,Michael Goldenberg,,,
tt0115645,1996,6.1,Before and After,m/1070061-before_and_after,Barbet Schroeder,Before and After,Rotten,32.0
tt0115678,1996,7.3,Big Night,m/big_night,Campbell Scott,Big Night,Certified-Fresh,96.0
tt0115683,1996,4.3,Bio-Dome,m/biodome,Jason Bloom,Bio-Dome,Rotten,4.0
tt0115685,1996,7.2,The Birdcage,m/birdcage,Mike Nichols,The Birdcage,Certified-Fresh,80.0
tt0115693,1996,6.0,Black Mask,m/black_mask,Daniel Lee,Black Mask,Rotten,48.0
tt0115697,1996,6.2,Black Sheep,m/1069419-black_sheep,Penelope Spheeris,Black Sheep,Rotten,28.0
tt0115710,1996,6.0,Blood and Wine,,Bob Rafelson,,,
tt0115725,1996,5.3,Bogus,m/bogus,Norman Jewison,Bogus,Rotten,44.0
tt0115734,1996,6.9,Bottle Rocket,m/bottle_rocket,Wes Anderson,Bottle Rocket,Certified-Fresh,85.0
tt0115736,1996,7.3,Bound,m/bound,Lana Wachowski,Bound,Certified-Fresh,89.0
tt0115736,1996,7.3,Bound,m/bound,Lilly Wachowski,Bound,Certified-Fresh,89.0
tt0115744,1996,7.2,Brassed Off,,Mark Herman,,,
tt0115751,1996,7.8,Breaking the Waves,m/breaking_the_waves,Lars von Trier,Breaking the Waves,Certified-Fresh,85.0
tt0115759,1996,6.1,Broken Arrow,m/1069241-broken_arrow,John Woo,Broken Arrow,Rotten,52.0
tt0115781,1996,6.4,Bullet,,Julien Temple,,,
tt0115783,1996,5.8,Bulletproof,m/1073161-bulletproof,Ernest R. Dickerson,Bulletproof,Rotten,8.0
tt0115798,1996,6.1,The Cable Guy,m/cable_guy,Ben Stiller,The Cable Guy,Rotten,54.0
tt0115851,1996,5.3,Celtic Pride,m/celtic_pride,Tom DeCerchio,Celtic Pride,Rotten,9.0
tt0115857,1996,5.6,Chain Reaction,m/1072457-chain_reaction,Andrew Davis,Chain Reaction,Rotten,18.0
tt0115862,1996,6.0,The Chamber,,James Foley,,,
tt0115906,1996,7.0,Citizen Ruth,m/citizen_ruth,Alexander Payne,Citizen Ruth,Fresh,81.0
tt0115907,1996,6.2,City Hall,m/city_hall,Harold Becker,City Hall,Rotten,56.0
tt0115940,1996,7.6,A Summer's Tale,,Éric Rohmer,,,
tt0115956,1996,6.6,Courage Under Fire,m/courage_under_fire,Edward Zwick,Courage Under Fire,Certified-Fresh,85.0
tt0115963,1996,6.4,The Craft,m/craft,Andrew Fleming,The Craft,Rotten,56.0
tt0115964,1996,6.4,Crash,,David Cronenberg,,,
tt0115986,1996,4.6,The Crow: City of Angels,m/crow_the_city_of_angels,Tim Pope,The Crow: City of Angels,Rotten,12.0
tt0115988,1996,6.8,The Crucible,m/1074978-crucible,Nicholas Hytner,The Crucible,Fresh,68.0
tt0116000,1996,5.4,D3: The Mighty Ducks,,Robert Lieberman,,,
tt0116040,1996,5.9,Daylight,m/daylight,Rob Cohen,Daylight,Rotten,27.0
tt0116075,1996,5.3,The Dentist,m/1072689-dentist,Brian Yuzna,The Dentist,Rotten,0.0
tt0116095,1996,5.4,Diabolique,m/1069985-diabolique,Jeremiah S. Chechik,Diabolique,Rotten,18.0
tt0116126,1996,6.5,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,,Paris Barclay,,,
tt0116130,1996,6.1,Down Periscope,m/down_periscope,David S. Ward,Down Periscope,Rotten,12.0
tt0116136,1996,6.4,DragonHeart,,Rob Cohen,,,
tt0116147,1997,6.6,Drive,,Steve Wang,,,
tt0116151,1996,5.3,Dunston Checks In,,Ken Kwapis,,,
tt0116165,1996,2.7,Ed,m/ed,Bill Couturié,Ed,Rotten,0.0
tt0116168,1996,5.1,Eddie,,Steve Rash,,,
tt0116191,1996,6.6,Emma,m/1073316-emma,Douglas McGrath,Emma,Certified-Fresh,85.0
tt0116209,1996,7.4,The English Patient,m/english_patient,Anthony Minghella,The English Patient,Certified-Fresh,85.0
tt0116213,1996,6.2,Eraser,,Chuck Russell,,,
tt0116225,1996,5.7,Escape from L.A.,,John Carpenter,,,
tt0116231,1996,8.1,The Bandit,,Yavuz Turgul,,,
tt0116250,1996,6.3,Evita,m/evita,Alan Parker,Evita,Fresh,63.0
tt0116253,1996,6.5,Executive Decision,,Stuart Baird,,,
tt0116259,1996,6.2,Extreme Measures,m/extreme_measures,Michael Apted,Extreme Measures,Rotten,56.0
tt0116260,1996,6.1,Eye for an Eye,m/eye_for_an_eye_1996,John Schlesinger,Eye for an Eye,Rotten,8.0
tt0116277,1996,5.9,The Fan,m/1072972-fan,Tony Scott,The Fan,Rotten,37.0
tt0116282,1996,8.1,Fargo,m/fargo,Joel Coen,Fargo,Certified-Fresh,94.0
tt0116282,1996,8.1,Fargo,m/fargo,Ethan Coen,Fargo,Certified-Fresh,94.0
tt0116287,1996,6.2,Fear,m/1071258-fear,James Foley,Fear,Rotten,46.0
tt0116289,1996,5.4,Feeling Minnesota,m/feeling_minnesota,Steven Baigelman,Feeling Minnesota,Rotten,14.0
tt0116308,1996,7.2,Fire,,Deepa Mehta,,,
tt0116311,1996,5.2,First Kid,m/first_kid,David Mickey Evans,First Kid,Rotten,20.0
tt0116313,1996,6.4,The First Wives Club,m/first_wives_club,Hugh Wilson,The First Wives Club,Rotten,50.0
tt0116320,1996,5.4,Fled,m/fled,Kevin Hooks,Fled,Rotten,18.0
tt0116322,1996,5.3,Flipper,,Alan Shapiro,,,
tt0116322,1996,5.3,Flipper,,Shelly Hatton,,,
tt0116324,1996,6.7,Flirting with Disaster,,David O. Russell,,,
tt0116329,1996,6.9,Fly Away Home,m/fly_away_home,Carroll Ballard,Fly Away Home,Certified-Fresh,87.0
tt0116353,1996,6.1,Foxfire,m/1073285-foxfire,Annette Haywood-Carter,Foxfire,Rotten,27.0
tt0116361,1996,6.8,Freeway,m/1072957-freeway,Matthew Bright,Freeway,Certified-Fresh,76.0
tt0116365,1996,7.1,The Frighteners,m/the_frighteners,Peter Jackson,The Frighteners,Fresh,64.0
tt0116367,1996,7.2,From Dusk Till Dawn,m/from_dusk_till_dawn,Robert Rodriguez,From Dusk Till Dawn,Fresh,62.0
tt0116378,1996,6.6,The Funeral,,Abel Ferrara,,,
tt0116409,1996,6.8,The Ghost and the Darkness,m/ghost_and_the_darkness,Stephen Hopkins,The Ghost and the Darkness,Rotten,49.0
tt0116410,1996,6.7,Ghosts of Mississippi,m/ghosts_of_mississippi,Rob Reiner,Ghosts of Mississippi,Rotten,43.0
tt0116421,1996,5.4,The Glimmer Man,m/glimmer_man,John Gray,The Glimmer Man,Rotten,12.0
tt0116426,1996,7.2,The God of Cookery,,Lik-Chi Lee,,,
tt0116448,1996,5.5,The Great White Hype,m/great_white_hype,Reginald Hudlin,The Great White Hype,Rotten,45.0
tt0116483,1996,7.0,Happy Gilmore,m/happy_gilmore,Dennis Dugan,Happy Gilmore,Fresh,61.0
tt0116493,1996,5.9,Harriet the Spy,m/1072990-harriet_the_spy,Bronwen Hughes,Harriet the Spy,Rotten,48.0
tt0116502,1996,6.0,Head Above Water,m/head_above_water,Jim Wilson,Head Above Water,Rotten,40.0
tt0116514,1996,5.0,Hellraiser: Bloodline,,Kevin Yagher,,,
tt0116531,1996,5.5,High School High,m/high_school_high,Hart Bochner,High School High,Rotten,19.0
tt0116552,1996,5.9,Homeward Bound II: Lost in San Francisco,,David R. Ellis,,,
tt0116571,1996,5.7,House Arrest,m/1073023-house_arrest,Harry Winer,House Arrest,Rotten,10.0
tt0116581,1996,7.5,The Eighth Day,,Jaco Van Dormael,,,
tt0116583,1996,7.0,The Hunchback of Notre Dame,m/1073037-hunchback_of_notre_dame,Gary Trousdale,The Hunchback of Notre Dame,Fresh,71.0
tt0116583,1996,7.0,The Hunchback of Notre Dame,m/1073037-hunchback_of_notre_dame,Kirk Wise,The Hunchback of Notre Dame,Fresh,71.0
tt0116594,1996,6.6,I Shot Andy Warhol,,Mary Harron,,,
tt0116621,1996,5.9,In Love and War,m/1074467-in_love_and_war,Richard Attenborough,In Love and War,Rotten,11.0
tt0116629,1996,7.0,Independence Day,m/1071806-independence_day,Roland Emmerich,Independence Day,Fresh,67.0
tt0116630,1996,8.1,Indian,,S. Shankar,,,
tt0116650,1996,7.1,Irma Vep,,Olivier Assayas,,,
tt0116654,1996,4.5,The Island of Dr. Moreau,m/1072156-island_of_dr_moreau,John Frankenheimer,The Island of Dr. Moreau,Rotten,24.0
