level_0,index,tconst,startYear_x,runtimeMinutes_x,genres_x,averageRating,numVotes,primaryTitle,genres,startYear_st,runtimeMinutes_st,averageRating_st,numVotes_st,genre_clean,action,adult,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,fi,history,horror,music,musical,mystery,news,reality,romance,sci,sport,thriller,tv,war,western
2301,47691,tt0091167,1986,107,"Comedy,Drama",7.9,71995.0,Hannah and Her Sisters,Comedy,0.6635514018691566,0.11900191938579653,0.7931034482758622,0.024874354244516027,"Comedy , Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,47698,tt0091178,1986,82,Comedy,5.6,7450.0,Haunted Honeymoon,Comedy,0.6635514018691566,0.07101727447216889,0.5287356321839081,0.00054615479134927,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,47703,tt0091187,1986,130,"Drama,War",6.8,44481.0,Heartbreak Ridge,Drama,0.6635514018691566,0.16314779270633395,0.6666666666666667,0.01450382082202892,"Drama , War",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2304,47704,tt0091188,1986,108,"Comedy,Drama",6.1,11488.0,Heartburn,Comedy,0.6635514018691566,0.12092130518234163,0.5862068965517242,0.0020681513734530327,"Comedy , Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,47713,tt0091203,1986,116,"Action,Adventure,Fantasy",7.1,136443.0,Highlander,Action,0.6635514018691566,0.1362763915547025,0.7011494252873564,0.04916599261089128,"Action , Adventure , Fantasy",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,47715,tt0091209,1986,97,"Action,Thriller",7.2,48705.0,The Hitcher,Action,0.6635514018691566,0.0998080614203455,0.7126436781609197,0.016095924230351433,"Action , Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2307,47721,tt0091217,1986,114,"Drama,Sport",7.4,47605.0,Hoosiers,Drama,0.6635514018691566,0.1324376199616123,0.7356321839080462,0.015681313967767445,"Drama , Sport",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2308,47724,tt0091223,1985,93,"Comedy,Fantasy,Horror",6.1,27580.0,House,Comedy,0.6542056074766336,0.09213051823416506,0.5862068965517242,0.008133522596636229,"Comedy , Fantasy , Horror",0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2309,47725,tt0091225,1986,110,"Action,Adventure,Comedy",4.7,47683.0,Howard the Duck,Action,0.6635514018691566,0.12476007677543187,0.42528735632183917,0.015710713604568854,"Action , Adventure , Comedy",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,47737,tt0091251,1985,142,"Drama,Thriller,War",8.4,79631.0,Come and See,Drama,0.6542056074766336,0.18618042226487524,0.8505747126436783,0.027752503303689956,"Drama , Thriller , War",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2311,47756,tt0091276,1986,100,"Horror,Sci-Fi",5.5,9450.0,Invaders from Mars,Horror,0.6635514018691566,0.10556621880998081,0.517241379310345,0.0012999916324110644,"Horror , Sci-Fi",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2312,47758,tt0091278,1986,117,"Action,Thriller,War",5.5,14898.0,Iron Eagle,Action,0.6635514018691566,0.1381957773512476,0.517241379310345,0.003353443187463392,"Action , Thriller , War",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2313,47765,tt0091288,1986,120,"Comedy,Drama",8.1,26091.0,Jean de Florette,Comedy,0.6635514018691566,0.14395393474088292,0.8160919540229886,0.007572291068465723,"Comedy , Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,47779,tt0091306,1986,105,"Comedy,Romance,Thriller",5.9,19650.0,Jumpin' Jack Flash,Comedy,0.6635514018691566,0.11516314779270632,0.5632183908045978,0.005144559521826214,"Comedy , Romance , Thriller",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2315,47796,tt0091326,1986,113,"Action,Family,Sport",6.1,91219.0,The Karate Kid Part II,Action,0.6635514018691566,0.1305182341650672,0.5862068965517242,0.03212023396080199,"Action , Family , Sport",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2316,47804,tt0091341,1986,135,"Comedy,Drama,Sci-Fi",8.0,12771.0,Kin-dza-dza!,Comedy,0.6635514018691566,0.17274472168905947,0.8045977011494254,0.002551737706994174,"Comedy , Drama , Sci-Fi",0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2317,47806,tt0091344,1986,105,"Action,Adventure",3.9,6198.0,King Kong Lives,Action,0.6635514018691566,0.11516314779270632,0.33333333333333337,7.425292884458666e-05,"Action , Adventure",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,47820,tt0091369,1986,101,"Adventure,Family,Fantasy",7.3,138106.0,Labyrinth,Adventure,0.6635514018691566,0.10748560460652591,0.7241379310344829,0.049792807944234165,"Adventure , Family , Fantasy",0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,47824,tt0091374,1986,136,"Biography,Drama,History",7.1,6739.0,Lady Jane,Biography,0.6635514018691566,0.17466410748560457,0.7011494252873564,0.00027816579435180214,"Biography , Drama , History",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,47836,tt0091396,1986,116,"Comedy,Crime,Romance",6.0,11172.0,Legal Eagles,Comedy,0.6635514018691566,0.1362763915547025,0.574712643678161,0.001949045152565269,"Comedy , Crime , Romance",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2321,47851,tt0091419,1986,94,"Comedy,Horror,Musical",7.1,77762.0,Little Shop of Horrors,Comedy,0.6635514018691566,0.09404990403071016,0.7011494252873564,0.02704804277571771,"Comedy , Horror , Musical",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2322,47858,tt0091431,1986,88,"Action,Adventure,Comedy",6.9,20184.0,Armour of God,Action,0.6635514018691566,0.08253358925143954,0.6781609195402301,0.005345833958389714,"Action , Adventure , Comedy",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,47867,tt0091445,1986,100,"Comedy,Drama,Romance",6.9,16398.0,Lucas,Comedy,0.6635514018691566,0.10556621880998081,0.6781609195402301,0.003918820818259738,"Comedy , Drama , Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2324,47884,tt0091472,1986,117,"Sci-Fi,Thriller",6.1,6290.0,The Manhattan Project,Sci-Fi,0.6635514018691566,0.1381957773512476,0.5862068965517242,0.00010892942353342948,"Sci-Fi , Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2325,47885,tt0091474,1986,120,"Crime,Mystery,Thriller",7.2,74249.0,Manhunter,Crime,0.6635514018691566,0.14395393474088292,0.7126436781609197,0.02572392836439267,"Crime , Mystery , Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2326,47889,tt0091480,1986,113,"Drama,Romance",8.0,22639.0,Manon of the Spring,Drama,0.6635514018691566,0.1305182341650672,0.8045977011494254,0.006271168680793067,"Drama , Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2327,47894,tt0091495,1986,110,"Drama,Thriller",7.0,12054.0,Matador,Drama,0.6635514018691566,0.12476007677543187,0.6896551724137933,0.00228148719947352,"Drama , Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2328,47895,tt0091497,1986,116,"Crime,Drama,Romance",7.2,8567.0,Bad Blood,Crime,0.6635514018691566,0.1362763915547025,0.7126436781609197,0.0009671726670822823,"Crime , Drama , Romance",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2329,47897,tt0091499,1986,98,"Action,Comedy,Horror",5.4,33157.0,Maximum Overdrive,Action,0.6635514018691566,0.1017274472168906,0.5057471264367818,0.010235596627937042,"Action , Comedy , Horror",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2330,47919,tt0091530,1986,125,"Adventure,Drama,History",7.4,61849.0,The Mission,Adventure,0.6635514018691566,0.15355086372360843,0.7356321839080462,0.021050139949809542,"Adventure , Drama , History",0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,47927,tt0091538,1986,104,"Crime,Drama,Romance",7.3,17054.0,Mona Lisa,Crime,0.6635514018691566,0.11324376199616122,0.7241379310344829,0.004166079302128006,"Crime , Drama , Romance",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2332,47930,tt0091541,1986,91,Comedy,6.4,57678.0,The Money Pit,Comedy,0.6635514018691566,0.08829174664107485,0.6206896551724139,0.019478013217775172,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,47938,tt0091554,1986,103,"Crime,Mystery,Romance",5.9,6812.0,The Morning After,Crime,0.6635514018691566,0.11132437619961612,0.5632183908045978,0.0003056808390505578,"Crime , Mystery , Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2334,47941,tt0091557,1986,117,"Adventure,Drama,Thriller",6.6,29357.0,The Mosquito Coast,Adventure,0.6635514018691566,0.1381957773512476,0.6436781609195403,0.008803306629919632,"Adventure , Drama , Thriller",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2335,47949,tt0091578,1985,97,"Comedy,Drama,Romance",6.8,16238.0,My Beautiful Laundrette,Comedy,0.6542056074766336,0.0998080614203455,0.6666666666666667,0.0038585138709747936,"Comedy , Drama , Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2336,47971,tt0091605,1986,130,"Drama,History,Mystery",7.7,109388.0,The Name of the Rose,Drama,0.6635514018691566,0.16314779270633395,0.7701149425287358,0.038968464743427855,"Drama , History , Mystery",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2337,47981,tt0091630,1986,88,"Comedy,Horror,Sci-Fi",6.7,24197.0,Night of the Creeps,Comedy,0.6635514018691566,0.08253358925143954,0.6551724137931035,0.006858407579980203,"Comedy , Horror , Sci-Fi",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2338,47984,tt0091635,1986,117,"Drama,Romance",5.9,41424.0,9½ Weeks,Drama,0.6635514018691566,0.1381957773512476,0.5632183908045978,0.013351581210465969,"Drama , Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2339,47986,tt0091637,1986,106,"Crime,Drama,Romance",5.7,7748.0,No Mercy,Crime,0.6635514018691566,0.11708253358925143,0.5402298850574714,0.0006584764806674775,"Crime , Drama , Romance",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2340,47995,tt0091653,1986,118,"Comedy,Drama,Romance",5.9,7300.0,Nothing in Common,Comedy,0.6635514018691566,0.1401151631477927,0.5632183908045978,0.0004896170282696357,"Comedy , Drama , Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2341,48005,tt0091670,1986,149,Drama,7.9,28577.0,The Sacrifice,Drama,0.6635514018691566,0.19961612284069097,0.7931034482758622,0.008509310261905533,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,48010,tt0091680,1986,93,"Comedy,Romance",6.3,15633.0,One Crazy Summer,Comedy,0.6635514018691566,0.09213051823416506,0.6091954022988506,0.0036304782265536013,"Comedy , Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2343,48048,tt0091738,1986,103,"Comedy,Drama,Fantasy",6.4,38194.0,Peggy Sue Got Married,Comedy,0.6635514018691566,0.11132437619961612,0.6206896551724139,0.012134134712151171,"Comedy , Drama , Fantasy",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,48060,tt0091757,1986,121,"Action,Adventure,Comedy",6.0,8808.0,Pirates,Action,0.6635514018691566,0.14587332053742802,0.574712643678161,0.0010580100064302282,"Action , Adventure , Comedy",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,48065,tt0091763,1986,120,"Drama,War",8.1,414035.0,Platoon,Drama,0.6635514018691566,0.14395393474088292,0.8160919540229886,0.1537955308029041,"Drama , War",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2346,48076,tt0091777,1986,83,Comedy,5.3,45928.0,Police Academy 3: Back in Training,Comedy,0.6635514018691566,0.072936660268714,0.4942528735632184,0.01504922177653713,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,48077,tt0091778,1986,91,Horror,5.6,27755.0,Poltergeist II: The Other Side,Horror,0.6635514018691566,0.08829174664107485,0.5287356321839081,0.008199483320229135,Horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2348,48085,tt0091790,1986,97,"Comedy,Drama,Romance",6.7,82373.0,Pretty in Pink,Comedy,0.6635514018691566,0.0998080614203455,0.6551724137931035,0.028786013612785676,"Comedy , Drama , Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2349,48091,tt0091799,1986,93,"Horror,Mystery,Thriller",5.4,15009.0,Psycho III,Horror,0.6635514018691566,0.09213051823416506,0.5057471264367818,0.003395281132142321,"Horror , Mystery , Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2350,48103,tt0091817,1986,91,"Drama,Sport",6.7,6420.0,Rad,Drama,0.6635514018691566,0.08829174664107485,0.6551724137931035,0.00015792881820244622,"Drama , Sport",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2351,48110,tt0091828,1986,106,"Action,Crime,Thriller",5.5,34854.0,Raw Deal,Action,0.6635514018691566,0.11708253358925143,0.517241379310345,0.010875227187577973,"Action , Crime , Thriller",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2352,48112,tt0091830,1986,99,"Drama,Romance",7.6,9375.0,The Green Ray,Drama,0.6635514018691566,0.1036468330134357,0.7586206896551725,0.001271722750871247,"Drama , Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2353,48127,tt0091860,1986,99,"Crime,Drama",6.9,18590.0,River's Edge,Crime,0.6635514018691566,0.1036468330134357,0.6781609195402301,0.004745025996063464,"Crime , Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,48130,tt0091867,1985,117,"Drama,Romance",7.2,44185.0,A Room with a View,Drama,0.6542056074766336,0.1381957773512476,0.7126436781609197,0.014392252969551775,"Drama , Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2355,48135,tt0091875,1986,107,"Action,Comedy,Crime",6.5,13351.0,Running Scared,Action,0.6635514018691566,0.11900191938579653,0.6321839080459771,0.0027703503909020937,"Action , Comedy , Crime",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,48137,tt0091877,1986,93,"Comedy,Crime",6.9,28926.0,Ruthless People,Comedy,0.6635514018691566,0.09213051823416506,0.6781609195402301,0.008640854790670817,"Comedy , Crime",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,48143,tt0091886,1986,122,"Drama,History,Thriller",7.4,21645.0,Salvador,Drama,0.6635514018691566,0.14779270633397312,0.7356321839080462,0.005896511770785354,"Drama , History , Thriller",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2358,48171,tt0091939,1986,84,"Comedy,Romance",6.8,14776.0,She's Gotta Have It,Comedy,0.6635514018691566,0.07485604606525913,0.6666666666666667,0.0033074591401586226,"Comedy , Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2359,48179,tt0091949,1986,98,"Comedy,Family,Sci-Fi",6.6,62592.0,Short Circuit,Comedy,0.6635514018691566,0.1017274472168906,0.6436781609195403,0.021330190336264,"Comedy , Family , Sci-Fi",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2360,48184,tt0091954,1986,112,"Biography,Drama,Music",7.0,32757.0,Sid and Nancy,Biography,0.6635514018691566,0.1285988483685221,0.6896551724137933,0.010084829259724683,"Biography , Drama , Music",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2361,48192,tt0091969,1986,90,"Horror,Thriller",5.3,6316.0,Slaughter High,Horror,0.6635514018691566,0.08637236084452975,0.4942528735632184,0.00011872930246723283,"Horror , Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2362,48200,tt0091983,1986,114,"Comedy,Crime,Romance",6.9,18976.0,Something Wild,Comedy,0.6635514018691566,0.1324376199616123,0.6781609195402301,0.0048905165063883906,"Comedy , Crime , Romance",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2363,48205,tt0091991,1986,104,"Comedy,Romance",5.3,8441.0,Soul Man,Comedy,0.6635514018691566,0.11324376199616122,0.4942528735632184,0.0009196809460953891,"Comedy , Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2364,48206,tt0091993,1986,107,"Adventure,Family,Sci-Fi",5.7,15200.0,SpaceCamp,Adventure,0.6635514018691566,0.11900191938579653,0.5402298850574714,0.0034672725504637223,"Adventure , Family , Sci-Fi",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2365,48214,tt0092005,1986,89,"Adventure,Drama",8.1,403248.0,Stand by Me,Adventure,0.6635514018691566,0.08445297504798464,0.8160919540229886,0.1497297118006373,"Adventure , Drama",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,48216,tt0092007,1986,119,"Action,Adventure,Comedy",7.3,86180.0,Star Trek IV: The Voyage Home,Action,0.6635514018691566,0.1420345489443378,0.7241379310344829,0.0302209420397468,"Action , Adventure , Comedy",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,48236,tt0092048,1985,114,Comedy,7.9,19599.0,Tampopo,Comedy,0.6542056074766336,0.1324376199616123,0.7931034482758622,0.005125336682379139,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,48244,tt0092067,1986,125,"Adventure,Animation,Family",8.0,166849.0,Castle in the Sky,Adventure,0.6635514018691566,0.15355086372360843,0.8045977011494254,0.06062657410555374,"Adventure , Animation , Family",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2369,48251,tt0092074,1986,85,"Comedy,Horror,Sci-Fi",5.5,7201.0,TerrorVision,Comedy,0.6635514018691566,0.07677543186180423,0.517241379310345,0.0004523021046370767,"Comedy , Horror , Sci-Fi",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2370,48253,tt0092076,1986,101,"Comedy,Horror",5.6,33968.0,The Texas Chainsaw Massacre 2,Comedy,0.6635514018691566,0.10748560460652591,0.5287356321839081,0.0105412774669876,"Comedy , Horror",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2371,48259,tt0092086,1986,104,"Comedy,Western",6.5,76220.0,Three Amigos!,Comedy,0.6635514018691566,0.11324376199616122,0.6321839080459771,0.026466834571259066,"Comedy , Western",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2372,48266,tt0092099,1986,110,"Action,Drama",6.9,435143.0,Top Gun,Action,0.6635514018691566,0.12476007677543187,0.6781609195402301,0.16175152482347024,"Action , Drama",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,48269,tt0092105,1986,104,"Comedy,Crime",6.2,7432.0,Tough Guys,Comedy,0.6635514018691566,0.11324376199616122,0.5977011494252875,0.0005393702597797138,"Comedy , Crime",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,48270,tt0092106,1986,84,"Action,Adventure,Animation",7.2,40017.0,The Transformers: The Movie,Action,0.6635514018691566,0.07485604606525913,0.7126436781609197,0.012821256992778996,"Action , Adventure , Animation",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,48272,tt0092112,1986,98,"Comedy,Horror,Music",5.8,7016.0,Trick or Treat,Comedy,0.6635514018691566,0.1017274472168906,0.5517241379310346,0.0003825721968388606,"Comedy , Horror , Music",0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2376,48273,tt0092115,1986,82,"Comedy,Fantasy,Horror",4.5,10552.0,Troll,Comedy,0.6635514018691566,0.07101727447216889,0.40229885057471265,0.001715355731836113,"Comedy , Fantasy , Horror",0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2377,48275,tt0092117,1986,89,"Comedy,Musical",7.2,6791.0,True Stories,Comedy,0.6635514018691566,0.08445297504798464,0.7126436781609197,0.00029776555221940884,"Comedy , Musical",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2378,48296,tt0092147,1986,93,"Comedy,Fantasy,Horror",5.9,6075.0,Vamp,Comedy,0.6635514018691566,0.09213051823416506,0.5632183908045978,2.789196311928652e-05,"Comedy , Fantasy , Horror",0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2379,48334,tt0092214,1986,106,"Comedy,Sport",6.0,13917.0,Wildcats,Comedy,0.6635514018691566,0.11708253358925143,0.574712643678161,0.002983686216922582,"Comedy , Sport",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2380,48353,tt0092240,1986,93,"Action,Horror,Romance",5.9,17172.0,The Wraith,Action,0.6635514018691566,0.09213051823416506,0.5632183908045978,0.004210555675750651,"Action , Horror , Romance",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2381,48370,tt0092263,1986,95,"Action,Crime,Drama",7.4,23377.0,A Better Tomorrow,Action,0.6635514018691566,0.09596928982725526,0.7356321839080462,0.006549334475144868,"Action , Crime , Drama",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,48378,tt0092272,1986,110,"Drama,Romance,Sport",6.2,14923.0,Youngblood,Drama,0.6635514018691566,0.12476007677543187,0.5977011494252875,0.0033628661479766643,"Drama , Romance , Sport",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2383,48410,tt0092493,1988,108,"Action,Adventure,Comedy",5.7,57829.0,Crocodile Dundee II,Action,0.6822429906542027,0.12092130518234163,0.5402298850574714,0.01953492789927534,"Action , Adventure , Comedy",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,48411,tt0092494,1987,106,"Comedy,Family,Fantasy",6.6,35859.0,*batteries not included,Comedy,0.6728971962616797,0.11708253358925143,0.6436781609195403,0.011254030200211526,"Comedy , Family , Fantasy",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,48413,tt0092501,1987,106,"Action,Comedy,Crime",7.0,10470.0,Project A 2,Action,0.6728971962616797,0.11708253358925143,0.6896551724137933,0.001684448421352579,"Action , Comedy , Crime",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2386,48421,tt0092513,1987,102,"Adventure,Comedy,Crime",6.9,44966.0,Adventures in Babysitting,Adventure,0.6728971962616797,0.10940499040307101,0.6781609195402301,0.014686626255986405,"Adventure , Comedy , Crime",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2387,48432,tt0092534,1986,99,"Action,Adventure,Comedy",4.5,9667.0,Allan Quatermain and the Lost City of Gold,Action,0.6635514018691566,0.1036468330134357,0.40229885057471265,0.0013817829296662691,"Action , Adventure , Comedy",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2388,48437,tt0092546,1987,85,"Comedy,Sci-Fi",6.2,12038.0,Amazon Women on the Moon,Comedy,0.6728971962616797,0.07677543186180423,0.5977011494252875,0.002275456504745026,"Comedy , Sci-Fi",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2389,48438,tt0092548,1987,90,"Action,Comedy,Drama",4.9,9017.0,American Ninja 2: The Confrontation,Action,0.6728971962616797,0.08637236084452975,0.4482758620689656,0.0011367859563211858,"Action , Comedy , Drama",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,48449,tt0092563,1987,113,"Horror,Mystery,Thriller",7.2,89255.0,Angel Heart,Horror,0.6728971962616797,0.1305182341650672,0.7126436781609197,0.031379966182879304,"Horror , Mystery , Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2391,48458,tt0092576,1987,90,"Horror,Thriller",6.6,8215.0,StageFright,Horror,0.6728971962616797,0.08637236084452975,0.6436781609195403,0.0008344973830554064,"Horror , Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
