,tconst,startYear,runtimeMinutes,genres,averageRating,numVotes
92043,tt0024216,1933,100,"Adventure,Horror,Sci-Fi",7.9,85935.0
1094778,tt0382077,2005,101,"Horror,Mystery",5.9,85886.0
371870,tt0092675,1988,92,"Action,Biography,Drama",6.8,85849.0
1388438,tt1020530,2008,91,"Horror,Thriller",6.7,85817.0
406628,tt0101700,1991,99,"Comedy,Crime",7.6,85769.0
3078450,tt6924650,2019,138,"Action,Drama,History",6.7,85759.0
2672583,tt3850214,2015,103,"Adventure,Comedy,Crime",7.2,85699.0
2895363,tt5478478,2017,134,"Drama,Western",7.2,85640.0
2873062,tt5294550,2017,132,"Biography,Crime,Drama",6.8,85611.0
2616456,tt3522806,2016,98,"Action,Adventure,Crime",5.7,85556.0
3175915,tt7838252,2018,156,"Action,Crime,Drama",8.2,85513.0
1916311,tt1486192,2012,110,"Crime,Mystery,Thriller",6.4,85480.0
1641672,tt1241317,2017,101,"Crime,Drama,Fantasy",4.5,85268.0
364685,tt0090863,1986,119,"Drama,Sport",7.0,85177.0
1297615,tt0810913,2011,91,Comedy,3.3,85167.0
1018166,tt0346156,2004,106,"Action,Adventure,Mystery",6.1,85121.0
138362,tt0035423,2001,118,"Comedy,Fantasy,Romance",6.4,85089.0
459403,tt0116778,1996,114,"Comedy,Sport",6.9,85075.0
259736,tt0065214,1969,145,"Action,Adventure,Western",7.9,84974.0
1642724,tt1242432,2010,108,"Horror,Thriller",6.2,84920.0
3225700,tt8364368,2019,87,"Action,Adventure,Horror",6.1,84877.0
1215200,tt0457513,2006,96,"Comedy,Crime,Fantasy",6.6,84876.0
838054,tt0264616,2001,100,"Crime,Drama,Thriller",7.2,84779.0
474034,tt0120885,1997,97,"Comedy,Drama",7.1,84638.0
2042308,tt1625346,2011,94,"Comedy,Drama",6.3,84637.0
900227,tt0290095,2002,98,"Action,Comedy,Sci-Fi",5.4,84610.0
2664727,tt3799232,2018,105,"Comedy,Romance",5.9,84466.0
1071142,tt0371246,2004,131,"Comedy,Drama,Romance",6.4,84463.0
1212329,tt0455967,2006,89,"Comedy,Romance",5.7,84437.0
1316542,tt0852713,2008,97,Comedy,5.5,84407.0
447336,tt0113161,1995,105,"Comedy,Crime,Thriller",6.9,84345.0
1230954,tt0469641,2006,129,"Drama,History,Thriller",6.0,84258.0
342571,tt0085333,1983,110,"Horror,Thriller",6.7,84051.0
1960081,tt1528071,2013,120,"Comedy,Crime,Drama",6.4,84050.0
550631,tt0152930,1998,86,"Action,Comedy,Crime",7.0,83973.0
2418753,tt2347569,2012,86,"Comedy,Drama,Romance",7.4,83928.0
1213311,tt0456554,2006,94,Comedy,6.9,83913.0
1618804,tt1219342,2010,97,"Action,Adventure,Animation",6.9,83887.0
444456,tt0112401,1995,133,"Action,Crime,Thriller",6.3,83854.0
1062724,tt0367089,2005,81,"Comedy,Drama",7.3,83762.0
1316359,tt0851578,2006,90,"Animation,Drama,Fantasy",7.7,83759.0
467208,tt0119099,1998,124,"Action,Crime,Drama",7.0,83753.0
1444672,tt10665338,2021,105,"Horror,Thriller",5.5,83753.0
1320211,tt0864761,2008,110,"Biography,Drama,History",6.9,83693.0
622797,tt0181316,1999,93,"Action,Comedy,Crime",6.3,83627.0
473711,tt0120791,1998,104,"Comedy,Drama,Fantasy",6.2,83594.0
1268813,tt0497116,2006,96,"Documentary,News",7.4,83539.0
2300553,tt2125435,2012,93,"Adventure,Drama,Fantasy",7.2,83530.0
2492793,tt2726560,2015,123,"Comedy,Drama,Romance",7.0,83516.0
928102,tt0304415,2003,117,Drama,6.5,83515.0
2528646,tt2980648,2014,122,"Comedy,Drama",7.3,83478.0
463244,tt0117802,1996,96,"Comedy,Drama",7.2,83434.0
1430215,tt10539608,2020,118,"Adventure,Drama,Sci-Fi",5.6,83393.0
944766,tt0312528,2003,82,"Adventure,Comedy,Family",4.0,83392.0
1989608,tt1555149,2010,115,"Action,Crime,Drama",8.0,83385.0
934049,tt0307479,2002,99,"Drama,Mystery,Romance",6.2,83340.0
432112,tt0108525,1993,95,"Comedy,Music",6.2,83259.0
1078069,tt0374546,2003,103,"Drama,Romance",8.0,83257.0
1388490,tt1020558,2010,97,"Action,Drama,History",6.3,83221.0
2096029,tt1716772,2011,97,Comedy,6.7,83200.0
1311339,tt0839980,2008,91,"Comedy,Sport",5.8,83086.0
2214024,tt1961175,2017,111,"Action,Thriller",6.2,83035.0
392131,tt0097778,1989,93,Comedy,5.9,83021.0
1186959,tt0439815,2006,95,"Comedy,Horror,Sci-Fi",6.5,82902.0
530304,tt0141926,2000,116,"Action,War",6.6,82843.0
2934833,tt5774060,2020,95,"Action,Horror,Sci-Fi",5.8,82699.0
1536792,tt11464826,2020,94,"Documentary,Drama",7.6,82672.0
956846,tt0317648,2004,136,"Action,Adventure,Biography",6.7,82593.0
441734,tt0111280,1994,118,"Action,Adventure,Mystery",6.6,82446.0
467514,tt0119173,1997,125,"Action,Drama,War",6.0,82434.0
376025,tt0093629,1987,96,"Fantasy,Horror",6.6,82414.0
602317,tt0173840,2001,106,"Action,Adventure,Animation",6.4,82382.0
473836,tt0120832,1998,98,"Crime,Mystery,Thriller",6.1,82380.0
1078807,tt0374887,2003,156,"Comedy,Drama",8.1,82369.0
2269744,tt2082197,2012,151,"Comedy,Drama,Romance",8.1,82326.0
218112,tt0054997,1961,134,"Drama,Sport",8.0,82325.0
170979,tt0043456,1951,92,"Drama,Sci-Fi",7.8,82281.0
1068483,tt0370032,2006,88,"Action,Sci-Fi",4.3,82274.0
433735,tt0109254,1994,104,"Action,Comedy,Crime",5.5,82271.0
1829373,tt1413492,2018,130,"Action,Drama,History",6.5,82251.0
368788,tt0091790,1986,97,"Comedy,Drama,Romance",6.7,82240.0
2075893,tt1679335,2016,92,"Adventure,Animation,Comedy",6.4,82240.0
579331,tt0164181,1999,99,"Horror,Mystery,Thriller",6.9,82223.0
3134447,tt7456310,2019,118,"Action,Thriller",6.6,82182.0
445092,tt0112579,1995,135,"Drama,Romance",7.6,82167.0
2751021,tt4430212,2015,163,"Crime,Drama,Mystery",8.2,82161.0
211838,tt0053472,1960,90,"Crime,Drama",7.7,82156.0
1067737,tt0369702,2004,126,"Biography,Drama",8.0,82088.0
2866011,tt5247022,2016,118,"Comedy,Drama,Romance",7.3,82027.0
2597907,tt3420504,2021,115,"Adventure,Drama,Sci-Fi",6.9,82000.0
434461,tt0109424,1994,102,"Comedy,Crime,Drama",8.0,81984.0
639127,tt0186566,2000,130,"Action,Adventure,Thriller",6.5,81981.0
2334592,tt2179116,2013,95,"Adventure,Comedy,Drama",7.1,81887.0
1066140,tt0368933,2004,113,"Comedy,Family,Romance",5.8,81875.0
409928,tt0102492,1991,102,"Comedy,Drama,Family",6.9,81803.0
1223667,tt0463034,2006,110,"Comedy,Romance",5.6,81790.0
471413,tt0120179,1997,121,"Action,Adventure,Crime",3.9,81759.0
2562929,tt3203606,2015,124,"Biography,Drama",7.4,81757.0
435989,tt0109813,1994,91,"Comedy,Family,Fantasy",5.0,81753.0
708318,tt0209475,2001,103,"Comedy,Romance",5.3,81735.0
1776028,tt1365050,2015,137,"Drama,War",7.7,81719.0
761533,tt0235198,1999,115,"Drama,Horror,Mystery",7.1,81714.0
283185,tt0070917,1973,88,"Horror,Mystery,Thriller",7.5,81706.0
2626955,tt3581652,2021,156,"Crime,Drama,Musical",7.2,81678.0
1278779,tt0770703,2011,106,"Comedy,Romance",6.0,81675.0
2414575,tt2334649,2013,85,"Biography,Crime,Drama",7.5,81628.0
3031556,tt6513120,2019,108,"Biography,Comedy,Drama",7.1,81540.0
1834899,tt1418377,2014,92,"Action,Fantasy,Sci-Fi",5.1,81511.0
350536,tt0087277,1984,107,"Drama,Music,Romance",6.6,81509.0
436999,tt0110074,1994,111,"Comedy,Drama,Fantasy",7.2,81479.0
339516,tt0084503,1982,95,"Drama,Fantasy,Music",8.0,81412.0
429438,tt0107808,1993,138,"Crime,Drama,Thriller",7.5,81262.0
1167174,tt0427229,2006,97,"Comedy,Romance",5.6,81169.0
889664,tt0286112,2001,113,"Action,Comedy,Fantasy",7.3,81160.0
354471,tt0088170,1984,105,"Action,Adventure,Sci-Fi",6.6,81153.0
2878177,tt5323662,2016,130,"Animation,Drama",8.1,81147.0
2481393,tt2649554,2016,112,"Drama,Mystery,Sci-Fi",6.6,81128.0
405298,tt0101393,1991,137,"Action,Drama,Mystery",6.7,81062.0
839970,tt0265349,2002,119,"Drama,Horror,Mystery",6.4,81059.0
3038692,tt6566576,2021,107,"Drama,Horror,Mystery",6.2,81059.0
1300041,tt0815245,2009,87,"Drama,Fantasy,Horror",6.3,81041.0
1432016,tt10554232,2020,130,"Drama,War",8.2,81001.0
452267,tt0114508,1995,108,"Action,Horror,Sci-Fi",5.8,80925.0
854671,tt0272020,2001,131,"Action,Drama,Thriller",6.9,80908.0
2240709,tt2017038,2013,106,"Action,Adventure,Drama",6.9,80873.0
2026275,tt1600195,2011,106,"Action,Mystery,Thriller",5.1,80871.0
349678,tt0087078,1984,103,"Action,Adventure,Fantasy",5.9,80849.0
1099877,tt0384680,2005,102,"Comedy,Drama",6.6,80806.0
1782622,tt1371150,2014,103,"Comedy,Drama",6.6,80761.0
1440536,tt10633456,2020,115,Drama,7.4,80746.0
1587751,tt1191111,2009,161,"Drama,Fantasy",7.2,80699.0
2445093,tt2436386,2015,106,"Drama,Mystery,Sci-Fi",6.3,80678.0
1105348,tt0387898,2005,117,"Drama,Mystery,Thriller",7.3,80649.0
1322130,tt0871510,2007,153,"Drama,Family,Sport",8.1,80643.0
306619,tt0076666,1977,118,"Drama,Music",6.8,80625.0
1635468,tt1235522,2013,109,"Action,Crime,Drama",6.1,80617.0
1941968,tt1512235,2010,96,"Action,Comedy,Crime",6.7,80578.0
1155528,tt0419887,2007,128,Drama,7.6,80476.0
1160931,tt0423294,2007,85,"Adventure,Animation,Comedy",6.7,80469.0
311767,tt0077928,1978,121,"Biography,Crime,Drama",7.5,80431.0
635075,tt0185183,2000,118,"Action,Adventure,Sci-Fi",2.5,80409.0
2073383,tt1674771,2015,104,"Comedy,Drama",6.5,80378.0
360518,tt0089755,1985,161,"Biography,Drama,Romance",7.1,80374.0
1661833,tt1261945,2010,146,"Comedy,Drama,Romance",4.5,80320.0
2094091,tt1711525,2016,105,Comedy,5.8,80294.0
459882,tt0116908,1996,121,"Action,Crime,Drama",6.8,80284.0
1278862,tt0770752,2008,112,"Action,Adventure,Comedy",5.7,80236.0
461523,tt0117333,1996,123,"Drama,Fantasy,Romance",6.4,80233.0
2566570,tt3224458,2019,109,"Biography,Drama",7.2,80173.0
2586400,tt3348730,2017,92,"Crime,Horror,Mystery",5.7,80117.0
2037885,tt1619029,2016,100,"Biography,Drama",6.7,80087.0
2461472,tt2531344,2018,102,"Comedy,Drama",6.2,80048.0
1071163,tt0371257,2005,99,"Drama,Mystery,Thriller",6.7,80008.0
2432666,tt2387559,2013,105,"Comedy,Drama",6.3,79831.0
2770213,tt4560436,2018,94,"Action,Thriller",6.1,79789.0
2924710,tt5688932,2018,112,"Comedy,Drama,Fantasy",6.9,79789.0
1204990,tt0451094,2005,115,"Crime,Drama,Thriller",7.5,79772.0
1894273,tt1467304,2009,92,Horror,4.4,79763.0
806490,tt0253754,2002,116,"Action,Adventure,Sci-Fi",6.4,79717.0
2099350,tt1726592,2014,92,"Drama,Mystery,Thriller",6.3,79572.0
2234389,tt2002718,2013,107,"Action,Crime,Thriller",5.6,79491.0
2786810,tt4682266,2020,94,"Action,Horror,Mystery",5.3,79458.0
1225923,tt0465551,2006,92,"Crime,Drama,Romance",7.4,79448.0
2029506,tt1605717,2014,95,"Comedy,Drama,Music",6.9,79428.0
1085123,tt0377818,2005,104,Comedy,5.1,79414.0
3085972,tt6998518,2018,121,"Action,Fantasy,Horror",6.5,79400.0
1167532,tt0427392,2007,99,"Sci-Fi,Thriller",5.9,79372.0
1514180,tt1126618,2010,107,"Comedy,Drama,Romance",6.5,79370.0
1224302,tt0463998,2007,123,"Biography,Crime,Drama",7.6,79325.0
3354568,tt9784798,2021,126,"Biography,Drama,History",7.4,79306.0
448703,tt0113540,1995,91,Drama,7.0,79278.0
366368,tt0091251,1985,142,"Drama,Thriller,War",8.4,79263.0
170187,tt0043265,1951,105,"Adventure,Drama,Romance",7.7,79150.0
1122328,tt0398712,2005,109,"Action,Crime,Drama",6.3,79148.0
1504223,tt1117385,2008,104,"Crime,Thriller",7.4,79109.0
926781,tt0303816,2002,93,Horror,5.6,79099.0
1242016,tt0477071,2007,96,"Drama,Fantasy,Mystery",5.9,79056.0
311065,tt0077766,1978,116,"Adventure,Horror,Thriller",5.8,78995.0
1478619,tt1093908,2009,104,"Comedy,Romance",5.8,78959.0
473821,tt0120828,1998,102,"Action,Adventure,Comedy",5.9,78953.0
2099559,tt1726669,2011,102,"Drama,Thriller",6.7,78942.0
2580354,tt3312830,2015,124,"Comedy,Drama,Music",7.3,78917.0
3253173,tt8695030,2019,104,"Comedy,Fantasy,Horror",5.4,78810.0
1740535,tt1336608,2012,123,"Comedy,Drama,Musical",5.9,78808.0
1680299,tt1280558,2008,104,"Action,Crime,Drama",8.1,78783.0
2756450,tt4468740,2017,103,"Adventure,Comedy,Family",7.8,78782.0
993843,tt0335119,2003,100,"Biography,Drama,Romance",6.9,78708.0
1765522,tt13560574,2022,105,"Horror,Mystery,Thriller",6.6,78697.0
335061,tt0083511,1982,96,"Action,Comedy,Crime",6.9,78656.0
467568,tt0119190,1997,92,"Action,Adventure,Comedy",5.5,78642.0
2162220,tt1840417,2012,102,"Drama,Mystery,Romance",7.0,78616.0
1995603,tt1562872,2011,155,"Comedy,Drama,Musical",8.2,78612.0
176240,tt0044741,1952,143,Drama,8.3,78603.0
3247751,tt8633478,2020,90,"Mystery,Thriller",6.7,78588.0
1619803,tt1220198,2009,98,"Horror,Mystery,Sci-Fi",5.9,78517.0
1264680,tt0494238,2008,106,"Adventure,Family,Fantasy",6.1,78361.0
2429118,tt2377322,2014,118,"Action,Adventure,Crime",6.2,78342.0
1405329,tt1034415,2018,152,"Drama,Fantasy,Horror",6.7,78245.0
2772218,tt4575576,2018,104,"Adventure,Comedy,Drama",7.2,78243.0
1748187,tt1341167,2010,97,"Comedy,Crime,Drama",7.3,78238.0
1917022,tt1486834,2013,98,"Comedy,Romance",6.8,78186.0
2822528,tt4954522,2016,99,"Drama,Horror",7.0,78181.0
2048622,tt1634106,2020,109,"Action,Adventure,Sci-Fi",5.7,78099.0
226285,tt0056923,1963,113,"Comedy,Mystery,Romance",7.9,78086.0
3049765,tt6663582,2018,117,"Action,Adventure,Comedy",6.0,78068.0
1543336,tt1152398,2011,86,"Drama,Fantasy,Romance",5.5,78031.0
3247340,tt8623904,2019,103,"Comedy,Drama,Fantasy",6.5,77917.0
218254,tt0055031,1961,179,"Drama,War",8.3,77890.0
1480585,tt1095217,2009,122,"Crime,Drama",6.6,77804.0
1634570,tt1234719,2012,93,"Action,Drama",5.3,77796.0
267674,tt0067185,1971,91,"Comedy,Drama,Romance",7.9,77770.0
354426,tt0088161,1983,111,"Comedy,Fantasy,Romance",6.3,77753.0
2062625,tt1655460,2012,98,"Comedy,Romance",5.6,77651.0
465247,tt0118607,1997,155,"Biography,Drama,History",7.3,77624.0
407294,tt0101862,1991,105,"Comedy,Family,Romance",6.5,77603.0
1508330,tt1121096,2014,102,"Action,Adventure,Fantasy",5.5,77574.0
1250629,tt0483607,2008,113,"Action,Sci-Fi,Thriller",5.9,77559.0
575820,tt0162650,2000,99,"Action,Crime,Thriller",6.0,77555.0
455505,tt0115734,1996,91,"Comedy,Crime,Drama",6.9,77541.0
2762969,tt4513674,2016,96,"Comedy,Drama,Romance",6.6,77526.0
1119495,tt0396752,2005,97,"Comedy,Family,Fantasy",6.6,77514.0
2014675,tt1582507,2012,101,"Drama,Horror,Thriller",5.5,77468.0
1626606,tt1226837,2018,120,"Biography,Drama",7.3,77354.0
472512,tt0120461,1997,104,"Action,Drama,Sci-Fi",5.5,77326.0
367134,tt0091419,1986,94,"Comedy,Horror,Musical",7.1,77295.0
1516592,tt11291274,2022,107,"Action,Comedy,Crime",7.0,77254.0
1108461,tt0389557,2006,145,"Drama,Thriller,War",7.7,77225.0
426111,tt0106965,1993,112,"Adventure,Drama,Family",6.0,77183.0
1030343,tt0351977,2004,86,"Action,Crime",6.2,77072.0
1085795,tt0378109,2005,110,"Action,Adventure,Crime",5.9,77013.0
235510,tt0059113,1965,197,"Drama,Romance,War",7.9,76963.0
2591601,tt3387520,2019,108,"Adventure,Horror,Mystery",6.2,76941.0
2692308,tt4003440,2018,152,"Crime,Drama,Horror",6.8,76856.0
597123,tt0171363,1999,113,"Fantasy,Horror,Mystery",5.0,76825.0
3333253,tt9531772,2021,145,"Action,Crime,Thriller",6.1,76823.0
2218429,tt1972571,2014,122,"Crime,Drama,Thriller",6.8,76806.0
245956,tt0061811,1967,110,"Drama,Mystery,Thriller",7.9,76796.0
1702260,tt13024674,2021,127,"Action,Comedy,Crime",6.4,76664.0
562254,tt0156887,1997,81,"Animation,Crime,Drama",8.0,76646.0
1141120,tt0411061,2007,108,"Crime,Drama,Mystery",5.9,76639.0
586974,tt0166813,2002,83,"Adventure,Animation,Drama",7.1,76611.0
3200246,tt8075192,2018,121,"Crime,Drama,Thriller",7.9,76608.0
405569,tt0101452,1991,93,"Adventure,Comedy,Fantasy",6.3,76598.0
1723033,tt1321511,2013,104,"Action,Drama,Mystery",5.8,76566.0
1326494,tt0884732,2015,101,Comedy,6.6,76564.0
2432546,tt2387433,2013,97,"Horror,Sci-Fi,Thriller",6.3,76479.0
2651020,tt3717252,2016,91,"Action,Adventure,Fantasy",5.7,76477.0
223394,tt0056217,1962,123,"Drama,Western",8.1,76435.0
1357809,tt0975645,2012,98,"Biography,Drama,Romance",6.8,76402.0
411978,tt0102975,1991,110,"Action,Adventure,Sci-Fi",7.2,76352.0
2650004,tt3713166,2014,83,"Horror,Mystery,Thriller",5.6,76312.0
2088246,tt1702443,2011,105,"Documentary,Music",1.6,76275.0
1197882,tt0446059,2006,104,"Action,Biography,Drama",7.6,76270.0
473105,tt0120631,1998,121,"Comedy,Drama,Romance",7.1,76246.0
2674086,tt3861390,2019,112,"Adventure,Family,Fantasy",6.3,76239.0
1902011,tt1473832,2016,123,"Comedy,Drama,Romance",6.5,76236.0
473335,tt0120694,1998,86,"Horror,Thriller",5.8,76222.0
713371,tt0211933,2007,84,"Crime,Drama,Mystery",6.5,76214.0
1263980,tt0493430,2006,92,"Action,Comedy,Documentary",7.0,76179.0
1855171,tt1433811,2012,115,"Drama,Thriller",7.5,76136.0
370049,tt0092086,1986,104,"Comedy,Western",6.5,76045.0
3087322,tt7014006,2018,93,"Comedy,Drama",7.4,76036.0
1222958,tt0462465,2008,115,"Action,Adventure,Sci-Fi",6.2,76015.0
223399,tt0056218,1962,126,"Drama,Thriller",7.9,75969.0
387718,tt0096734,1989,102,"Comedy,Mystery,Thriller",6.8,75961.0
3224260,tt8350360,2019,106,"Horror,Mystery,Thriller",5.9,75943.0
697545,tt0205000,1999,88,"Comedy,Romance",5.7,75918.0
1353883,tt0963794,2008,90,Horror,5.9,75888.0
2841602,tt5093026,2017,133,"Adventure,Biography,Crime",7.2,75881.0
2056777,tt1645089,2010,109,"Crime,Documentary",8.2,75837.0
2368682,tt2226597,2017,112,"Drama,Thriller",6.4,75741.0
1100818,tt0385307,2005,115,"Action,Comedy,Crime",5.1,75715.0
243672,tt0061184,1966,131,Drama,8.0,75671.0
1102258,tt0386032,2007,123,"Documentary,Drama",8.0,75658.0
473882,tt0120844,1998,103,"Action,Adventure,Sci-Fi",6.4,75619.0
1434625,tt10579952,2021,179,"Action,Thriller",7.3,75607.0
2532481,tt3007512,2014,111,"Drama,History,War",7.0,75579.0
2738129,tt4332232,2019,99,Thriller,6.4,75564.0
1920620,tt1491044,2012,106,"Biography,Crime,Drama",6.8,75532.0
1247613,tt0481141,2007,104,"Comedy,Drama,Romance",6.3,75517.0
467488,tt0119167,1997,108,"Crime,Drama,Thriller",7.5,75505.0
757728,tt0233469,2002,108,"Action,Drama,Thriller",5.5,75450.0
407550,tt0101921,1991,130,Drama,7.7,75413.0
2767355,tt4540710,2016,132,Drama,7.5,75408.0
470640,tt0119978,1997,135,"Crime,Drama,Thriller",7.2,75400.0
457279,tt0116225,1996,101,"Action,Adventure,Sci-Fi",5.7,75396.0
1438649,tt10618286,2020,131,"Biography,Comedy,Drama",6.8,75208.0
2093893,tt1711425,2013,93,Comedy,5.8,75158.0
1066077,tt0368909,2003,108,"Action,Crime,Thriller",7.1,75156.0
323525,tt0080749,1980,89,"Horror,Thriller",6.8,75074.0
466209,tt0118849,1997,89,"Drama,Family,Sport",8.2,75027.0
393918,tt0098206,1989,114,"Action,Thriller",6.6,75026.0
2980198,tt6111574,2021,100,"Crime,Drama,Mystery",5.7,75024.0
1484066,tt1098327,2009,85,"Action,Adventure,Fantasy",2.6,74994.0
1241995,tt0477051,2007,103,"Comedy,Romance",4.1,74930.0
429920,tt0107943,1993,134,"Drama,Romance",7.8,74865.0
2943124,tt5834426,2022,130,"Action,Adventure,Sci-Fi",5.1,74848.0
3207206,tt8155288,2019,100,"Comedy,Horror,Mystery",6.2,74797.0
2640427,tt3661210,2021,112,"Biography,Drama,History",7.1,74765.0
3078066,tt6921996,2018,89,"Action,Adventure,Comedy",6.2,74758.0
392835,tt0097937,1989,103,"Biography,Drama",7.9,74739.0
2617820,tt3530002,2015,101,"Comedy,Fantasy",6.3,74721.0
2107030,tt1740707,2010,103,"Drama,Fantasy,Horror",6.9,74680.0
1129982,tt0403702,2009,90,"Comedy,Drama,Romance",6.5,74650.0
473538,tt0120749,1998,111,"Action,Crime,Drama",6.1,74637.0
499706,tt0130018,1998,100,"Horror,Mystery,Thriller",4.7,74634.0
1105310,tt0387877,2006,121,"Crime,Drama,Mystery",5.6,74604.0
468664,tt0119468,1997,115,"Crime,Drama,Mystery",6.6,74577.0
3083855,tt6977338,2019,90,"Adventure,Comedy",6.7,74571.0
333905,tt0083131,1981,106,"Comedy,War",6.8,74529.0
1574065,tt1178663,2009,93,"Comedy,Romance",7.1,74523.0
2861881,tt5220122,2018,97,"Adventure,Animation,Comedy",6.3,74426.0
1765048,tt1355631,2016,127,"Biography,Crime,Drama",7.0,74402.0
470455,tt0119925,1997,177,"Action,Adventure,Drama",6.1,74396.0
2422360,tt2359024,2013,90,"Crime,Drama,Thriller",7.1,74294.0
299822,tt0075029,1976,135,Western,7.8,74266.0
467030,tt0119051,1997,117,"Action,Adventure,Drama",6.9,74258.0
1297988,tt0811080,2008,135,"Action,Adventure,Comedy",6.0,74230.0
1724529,tt1323045,2010,93,"Adventure,Drama,Thriller",6.2,74221.0
1193379,tt0443489,2006,130,"Drama,Music,Musical",6.6,74215.0
1121164,tt0398017,2005,108,"Crime,Drama,Thriller",6.6,74155.0
367371,tt0091474,1986,120,"Crime,Mystery,Thriller",7.2,74141.0
2766177,tt4532826,2018,116,"Action,Adventure,Drama",5.3,74136.0
1761882,tt1352824,2009,96,Thriller,6.3,74096.0
446992,tt0113071,1995,134,"Action,Adventure,Drama",6.0,74050.0
1288275,tt0790628,2013,100,Comedy,5.9,74042.0
1014517,tt0344510,2004,133,"Drama,Mystery,Romance",7.6,74040.0
1356222,tt0970452,2009,104,"Action,Adventure,Fantasy",6.1,74038.0
1464859,tt1082868,2008,89,"Horror,Sci-Fi,Thriller",5.9,74014.0
244971,tt0061578,1967,150,"Action,Adventure,War",7.7,73964.0
1540280,tt1149362,2009,144,"Drama,Mystery,Thriller",7.8,73950.0
1363374,tt0995039,2008,102,"Comedy,Drama,Fantasy",6.7,73929.0
442464,tt0111507,1994,92,"Comedy,Drama,Romance",7.6,73928.0
781610,tt0243736,2002,96,"Comedy,Romance",5.6,73897.0
629885,tt0183523,2000,114,"Adventure,Sci-Fi,Thriller",5.6,73834.0
2832781,tt5033998,2019,118,"Action,Adventure,Comedy",4.9,73834.0
509632,tt0133952,1998,116,"Action,Thriller",6.4,73773.0
1311675,tt0841046,2007,96,"Comedy,Music",6.8,73760.0
3321464,tt9389998,2021,179,"Action,Adventure,Crime",7.6,73725.0
2920313,tt5657846,2017,100,Comedy,6.0,73718.0
1645941,tt1245112,2009,85,"Horror,Thriller",6.5,73707.0
364675,tt0090859,1986,87,"Action,Crime,Thriller",5.8,73700.0
192433,tt0048728,1955,106,"Mystery,Romance,Thriller",7.4,73669.0
1156577,tt0420294,2006,91,"Horror,Thriller",5.8,73661.0
954074,tt0316396,2003,113,"Adventure,Family,Fantasy",6.8,73623.0
953972,tt0316356,2003,139,"Action,Drama,Romance",7.4,73610.0
1397925,tt10280276,2020,134,"Action,Comedy,Romance",4.2,73603.0
212904,tt0053779,1960,174,"Comedy,Drama",8.0,73550.0
982068,tt0329575,2003,140,"Drama,History,Sport",7.3,73542.0
1148335,tt0416315,2005,99,"Horror,Thriller",6.2,73525.0
262968,tt0066026,1970,116,"Comedy,Drama,War",7.4,73520.0
2537620,tt3045616,2015,107,"Action,Adventure,Comedy",5.5,73465.0
278116,tt0069762,1973,94,"Action,Crime,Drama",7.7,73431.0
456604,tt0116040,1996,114,"Action,Adventure,Drama",5.9,73415.0
2018270,tt1586265,2012,110,"Comedy,Drama,Romance",5.7,73397.0
2963661,tt5988370,2017,108,"Biography,Drama",1.0,73386.0
1485875,tt11003218,2021,92,"Drama,Mystery",6.9,73351.0
2447497,tt2452386,2016,97,"Comedy,Drama",7.3,73308.0
2672637,tt3850590,2015,98,"Comedy,Drama,Fantasy",6.2,73300.0
82504,tt0021884,1931,70,"Drama,Horror,Sci-Fi",7.8,73284.0
1319269,tt0861689,2008,121,"Drama,Mystery,Thriller",6.5,73256.0
1356784,tt0971209,2009,98,"Drama,Mystery,Thriller",6.5,73212.0
1243641,tt0478134,2007,121,"Crime,Drama,Mystery",7.2,73072.0
2521548,tt2937898,2014,125,"Action,Crime,Drama",7.0,73044.0
315290,tt0078841,1979,130,"Comedy,Drama",8.0,72963.0
1126764,tt0401711,2006,120,"Comedy,Drama,Romance",7.2,72882.0
473483,tt0120738,1998,130,"Action,Adventure,Family",5.2,72838.0
2186904,tt1893256,2013,100,"Action,Crime,Drama",6.2,72833.0
