,index,tconst,Movie title,Year,Genres,IMDb rating,Nb votes,Rotten Tomatoes rating,Genre
28320,11215,tt3125472,Coming Home,2014,"Drama,Romance",7.2,6240.0,,Romance
28321,11216,tt3127022,The Bookshop,2017,Drama,6.5,15596.0,5.7,Drama
28322,11217,tt3128900,Miss Meadows,2014,"Comedy,Crime,Drama",5.7,8870.0,2.5,Comedy
28323,11217,tt3128900,Miss Meadows,2014,"Comedy,Crime,Drama",5.7,8870.0,2.5,Crime
28324,11217,tt3128900,Miss Meadows,2014,"Comedy,Crime,Drama",5.7,8870.0,2.5,Drama
28325,11218,tt3137630,David Brent: Life on the Road,2016,"Comedy,Music",6.3,20751.0,,Comedy
28326,11218,tt3137630,David Brent: Life on the Road,2016,"Comedy,Music",6.3,20751.0,,Music
28327,11219,tt3137764,Staten Island Summer,2015,"Comedy,Drama",5.6,7114.0,,Comedy
28328,11219,tt3137764,Staten Island Summer,2015,"Comedy,Drama",5.6,7114.0,,Drama
28329,11220,tt3138104,The Hungover Games,2014,"Adventure,Comedy,Fantasy",3.5,15714.0,,Adventure
28330,11220,tt3138104,The Hungover Games,2014,"Adventure,Comedy,Fantasy",3.5,15714.0,,Comedy
28331,11220,tt3138104,The Hungover Games,2014,"Adventure,Comedy,Fantasy",3.5,15714.0,,Fantasy
28332,11221,tt3138782,The Miracle,2015,Drama,7.6,12820.0,,Drama
28333,11222,tt3140100,Department Q: The Absent One,2014,"Crime,Drama,Mystery",7.1,23980.0,,Crime
28334,11222,tt3140100,Department Q: The Absent One,2014,"Crime,Drama,Mystery",7.1,23980.0,,Drama
28335,11222,tt3140100,Department Q: The Absent One,2014,"Crime,Drama,Mystery",7.1,23980.0,,Mystery
28336,11223,tt3142232,Heropanti,2014,"Action,Romance",5.2,9847.0,,Action
28337,11223,tt3142232,Heropanti,2014,"Action,Romance",5.2,9847.0,,Romance
28338,11224,tt3142688,Finding Fanny,2014,"Adventure,Comedy,Drama",5.7,6522.0,,Adventure
28339,11224,tt3142688,Finding Fanny,2014,"Adventure,Comedy,Drama",5.7,6522.0,,Comedy
28340,11224,tt3142688,Finding Fanny,2014,"Adventure,Comedy,Drama",5.7,6522.0,,Drama
28341,11225,tt3142764,Race Gurram,2014,"Action,Comedy",7.2,11819.0,,Action
28342,11225,tt3142764,Race Gurram,2014,"Action,Comedy",7.2,11819.0,,Comedy
28343,11226,tt3142872,A Small September Affair,2014,"Drama,Mystery,Romance",7.1,10357.0,,Drama
28344,11226,tt3142872,A Small September Affair,2014,"Drama,Mystery,Romance",7.1,10357.0,,Mystery
28345,11226,tt3142872,A Small September Affair,2014,"Drama,Mystery,Romance",7.1,10357.0,,Romance
28346,11227,tt3147312,Desierto,2015,"Action,Adventure,Drama",6.1,10090.0,6.3,Action
28347,11227,tt3147312,Desierto,2015,"Action,Adventure,Drama",6.1,10090.0,6.3,Adventure
28348,11227,tt3147312,Desierto,2015,"Action,Adventure,Drama",6.1,10090.0,6.3,Drama
28349,11228,tt3148348,Let Us Prey,2014,"Horror,Thriller",5.8,10179.0,,Horror
28350,11228,tt3148348,Let Us Prey,2014,"Horror,Thriller",5.8,10179.0,,Thriller
28351,11229,tt3148502,Tamasha,2015,"Comedy,Drama,Romance",7.3,28023.0,,Comedy
28352,11229,tt3148502,Tamasha,2015,"Comedy,Drama,Romance",7.3,28023.0,,Drama
28353,11229,tt3148502,Tamasha,2015,"Comedy,Drama,Romance",7.3,28023.0,,Romance
28354,11230,tt3148834,Thunder and the House of Magic,2013,"Adventure,Animation,Comedy",6.2,6889.0,,Adventure
28355,11230,tt3148834,Thunder and the House of Magic,2013,"Adventure,Animation,Comedy",6.2,6889.0,,Animation
28356,11230,tt3148834,Thunder and the House of Magic,2013,"Adventure,Animation,Comedy",6.2,6889.0,,Comedy
28357,11231,tt3149038,A Brilliant Young Mind,2014,"Drama,Romance",7.1,29379.0,8.7,Drama
28358,11231,tt3149038,A Brilliant Young Mind,2014,"Drama,Romance",7.1,29379.0,8.7,Romance
28359,11232,tt3152592,Scoob!,2020,"Adventure,Animation,Comedy",5.6,27009.0,4.8,Adventure
28360,11232,tt3152592,Scoob!,2020,"Adventure,Animation,Comedy",5.6,27009.0,4.8,Animation
28361,11232,tt3152592,Scoob!,2020,"Adventure,Animation,Comedy",5.6,27009.0,4.8,Comedy
28362,11233,tt3152624,Trainwreck,2015,"Comedy,Drama,Romance",6.2,137685.0,8.5,Comedy
28363,11233,tt3152624,Trainwreck,2015,"Comedy,Drama,Romance",6.2,137685.0,8.5,Drama
28364,11233,tt3152624,Trainwreck,2015,"Comedy,Drama,Romance",6.2,137685.0,8.5,Romance
28365,11234,tt3153634,Hope,2013,Drama,8.2,7882.0,,Drama
28366,11235,tt3154310,Walt Before Mickey,2015,"Biography,Drama",5.9,6131.0,,Biography
28367,11235,tt3154310,Walt Before Mickey,2015,"Biography,Drama",5.9,6131.0,,Drama
28368,11236,tt3155328,Win It All,2017,Comedy,6.2,9470.0,8.5,Comedy
28369,11237,tt3155734,Dark Moon Rising,2015,Fantasy,3.6,6728.0,,Fantasy
28370,11238,tt3159708,Welcome Back,2015,"Action,Comedy,Crime",4.2,6197.0,,Action
28371,11238,tt3159708,Welcome Back,2015,"Action,Comedy,Crime",4.2,6197.0,,Comedy
28372,11238,tt3159708,Welcome Back,2015,"Action,Comedy,Crime",4.2,6197.0,,Crime
28373,11239,tt3164256,Rock the Kasbah,2015,"Comedy,Music,War",5.5,12285.0,0.7,Comedy
28374,11239,tt3164256,Rock the Kasbah,2015,"Comedy,Music,War",5.5,12285.0,0.7,Music
28375,11239,tt3164256,Rock the Kasbah,2015,"Comedy,Music,War",5.5,12285.0,0.7,War
28376,11240,tt3165608,Justin Bieber's Believe,2013,"Documentary,Music",1.5,17882.0,5.3,Documentary
28377,11240,tt3165608,Justin Bieber's Believe,2013,"Documentary,Music",1.5,17882.0,5.3,Music
28378,11241,tt3165612,Sleeping with Other People,2015,"Comedy,Drama,Romance",6.5,44331.0,6.3,Comedy
28379,11241,tt3165612,Sleeping with Other People,2015,"Comedy,Drama,Romance",6.5,44331.0,6.3,Drama
28380,11241,tt3165612,Sleeping with Other People,2015,"Comedy,Drama,Romance",6.5,44331.0,6.3,Romance
28381,11242,tt3168230,Mr. Holmes,2015,"Drama,Mystery",6.8,65013.0,8.8,Drama
28382,11242,tt3168230,Mr. Holmes,2015,"Drama,Mystery",6.8,65013.0,8.8,Mystery
28383,11243,tt3169706,Pride,2014,"Biography,Comedy,Drama",7.8,57598.0,9.1,Biography
28384,11243,tt3169706,Pride,2014,"Biography,Comedy,Drama",7.8,57598.0,9.1,Comedy
28385,11243,tt3169706,Pride,2014,"Biography,Comedy,Drama",7.8,57598.0,9.1,Drama
28386,11244,tt3169770,Retribution,2015,"Action,Crime,Drama",6.6,10320.0,,Action
28387,11244,tt3169770,Retribution,2015,"Action,Crime,Drama",6.6,10320.0,,Crime
28388,11244,tt3169770,Retribution,2015,"Action,Crime,Drama",6.6,10320.0,,Drama
28389,11245,tt3170832,Room,2015,"Drama,Thriller",8.1,419487.0,9.3,Drama
28390,11245,tt3170832,Room,2015,"Drama,Thriller",8.1,419487.0,9.3,Thriller
28391,11246,tt3170902,Theeb,2014,"Adventure,Drama,Thriller",7.2,11058.0,9.7,Adventure
28392,11246,tt3170902,Theeb,2014,"Adventure,Drama,Thriller",7.2,11058.0,9.7,Drama
28393,11246,tt3170902,Theeb,2014,"Adventure,Drama,Thriller",7.2,11058.0,9.7,Thriller
28394,11247,tt3171832,iBoy,2017,"Action,Crime,Sci-Fi",5.9,23233.0,,Action
28395,11247,tt3171832,iBoy,2017,"Action,Crime,Sci-Fi",5.9,23233.0,,Crime
28396,11247,tt3171832,iBoy,2017,"Action,Crime,Sci-Fi",5.9,23233.0,,Sci-Fi
28397,11248,tt3172532,The Diary of a Teenage Girl,2015,"Comedy,Drama,Romance",6.8,32136.0,,Comedy
28398,11248,tt3172532,The Diary of a Teenage Girl,2015,"Comedy,Drama,Romance",6.8,32136.0,,Drama
28399,11248,tt3172532,The Diary of a Teenage Girl,2015,"Comedy,Drama,Romance",6.8,32136.0,,Romance
28400,11249,tt3173594,Hacker,2016,"Crime,Drama,Thriller",6.1,10046.0,,Crime
28401,11249,tt3173594,Hacker,2016,"Crime,Drama,Thriller",6.1,10046.0,,Drama
28402,11249,tt3173594,Hacker,2016,"Crime,Drama,Thriller",6.1,10046.0,,Thriller
28403,11250,tt3173910,Hasee Toh Phasee,2014,"Comedy,Romance",6.8,15383.0,,Comedy
28404,11250,tt3173910,Hasee Toh Phasee,2014,"Comedy,Romance",6.8,15383.0,,Romance
28405,11251,tt3174376,Before I Wake,2016,"Drama,Fantasy,Horror",6.2,47388.0,,Drama
28406,11251,tt3174376,Before I Wake,2016,"Drama,Fantasy,Horror",6.2,47388.0,,Fantasy
28407,11251,tt3174376,Before I Wake,2016,"Drama,Fantasy,Horror",6.2,47388.0,,Horror
28408,11252,tt3175038,The Villain,2014,"Action,Crime,Drama",6.5,20693.0,,Action
28409,11252,tt3175038,The Villain,2014,"Action,Crime,Drama",6.5,20693.0,,Crime
28410,11252,tt3175038,The Villain,2014,"Action,Crime,Drama",6.5,20693.0,,Drama
28411,11253,tt3177316,Honeymoon,2014,"Drama,Fantasy,Horror",5.7,26152.0,7.5,Drama
28412,11253,tt3177316,Honeymoon,2014,"Drama,Fantasy,Horror",5.7,26152.0,7.5,Fantasy
28413,11253,tt3177316,Honeymoon,2014,"Drama,Fantasy,Horror",5.7,26152.0,7.5,Horror
28414,11254,tt3179568,"Men, Women & Children",2014,"Comedy,Drama",6.6,32490.0,3.4,Comedy
28415,11254,tt3179568,"Men, Women & Children",2014,"Comedy,Drama",6.6,32490.0,3.4,Drama
28416,11255,tt3181776,Momentum,2015,"Action,Crime,Thriller",5.5,16039.0,,Action
28417,11255,tt3181776,Momentum,2015,"Action,Crime,Thriller",5.5,16039.0,,Crime
28418,11255,tt3181776,Momentum,2015,"Action,Crime,Thriller",5.5,16039.0,,Thriller
28419,11256,tt3181822,The Boy Next Door,2015,Thriller,4.7,42561.0,1.2,Thriller
28420,11257,tt3183630,The Boy and the World,2013,"Adventure,Animation,Family",7.5,7108.0,,Adventure
28421,11257,tt3183630,The Boy and the World,2013,"Adventure,Animation,Family",7.5,7108.0,,Animation
28422,11257,tt3183630,The Boy and the World,2013,"Adventure,Animation,Family",7.5,7108.0,,Family
28423,11258,tt3183660,Fantastic Beasts and Where to Find Them,2016,"Adventure,Family,Fantasy",7.2,474453.0,,Adventure
28424,11258,tt3183660,Fantastic Beasts and Where to Find Them,2016,"Adventure,Family,Fantasy",7.2,474453.0,,Family
28425,11258,tt3183660,Fantastic Beasts and Where to Find Them,2016,"Adventure,Family,Fantasy",7.2,474453.0,,Fantasy
28426,11259,tt3184934,The New Girlfriend,2014,"Comedy,Drama,Romance",6.5,8663.0,8.1,Comedy
28427,11259,tt3184934,The New Girlfriend,2014,"Comedy,Drama,Romance",6.5,8663.0,8.1,Drama
28428,11259,tt3184934,The New Girlfriend,2014,"Comedy,Drama,Romance",6.5,8663.0,8.1,Romance
28429,11260,tt3195644,Insidious: Chapter 3,2015,"Horror,Mystery,Thriller",6.1,105692.0,,Horror
28430,11260,tt3195644,Insidious: Chapter 3,2015,"Horror,Mystery,Thriller",6.1,105692.0,,Mystery
28431,11260,tt3195644,Insidious: Chapter 3,2015,"Horror,Mystery,Thriller",6.1,105692.0,,Thriller
28432,11261,tt3197766,Kill Zone 2,2015,"Action,Adventure,Crime",6.7,6867.0,,Action
28433,11261,tt3197766,Kill Zone 2,2015,"Action,Adventure,Crime",6.7,6867.0,,Adventure
28434,11261,tt3197766,Kill Zone 2,2015,"Action,Adventure,Crime",6.7,6867.0,,Crime
28435,11262,tt3201640,Extinction,2018,"Action,Drama,Sci-Fi",5.8,53403.0,3.3,Action
28436,11262,tt3201640,Extinction,2018,"Action,Drama,Sci-Fi",5.8,53403.0,3.3,Drama
28437,11262,tt3201640,Extinction,2018,"Action,Drama,Sci-Fi",5.8,53403.0,3.3,Sci-Fi
28438,11263,tt3202202,Palm Trees in the Snow,2015,"Drama,Romance",7.3,11922.0,,Drama
28439,11263,tt3202202,Palm Trees in the Snow,2015,"Drama,Romance",7.3,11922.0,,Romance
28440,11264,tt3202890,Reclaim,2014,"Action,Crime,Drama",5.2,6412.0,0.0,Action
28441,11264,tt3202890,Reclaim,2014,"Action,Crime,Drama",5.2,6412.0,0.0,Crime
28442,11264,tt3202890,Reclaim,2014,"Action,Crime,Drama",5.2,6412.0,0.0,Drama
28443,11265,tt3203290,Free to Play,2014,"Action,Documentary",7.6,13393.0,,Action
28444,11265,tt3203290,Free to Play,2014,"Action,Documentary",7.6,13393.0,,Documentary
28445,11266,tt3203528,Bad Samaritan,2018,"Crime,Horror,Thriller",6.4,23745.0,5.3,Crime
28446,11266,tt3203528,Bad Samaritan,2018,"Crime,Horror,Thriller",6.4,23745.0,5.3,Horror
28447,11266,tt3203528,Bad Samaritan,2018,"Crime,Horror,Thriller",6.4,23745.0,5.3,Thriller
28448,11267,tt3203606,Trumbo,2015,"Biography,Drama",7.4,81790.0,7.4,Biography
28449,11267,tt3203606,Trumbo,2015,"Biography,Drama",7.4,81790.0,7.4,Drama
28450,11268,tt3203616,The Cobbler,2014,"Comedy,Drama,Fantasy",5.8,56710.0,1.0,Comedy
28451,11268,tt3203616,The Cobbler,2014,"Comedy,Drama,Fantasy",5.8,56710.0,1.0,Drama
28452,11268,tt3203616,The Cobbler,2014,"Comedy,Drama,Fantasy",5.8,56710.0,1.0,Fantasy
28453,11269,tt3203620,The Dinner,2017,"Crime,Drama,Thriller",4.5,8756.0,4.6,Crime
28454,11269,tt3203620,The Dinner,2017,"Crime,Drama,Thriller",4.5,8756.0,4.6,Drama
28455,11269,tt3203620,The Dinner,2017,"Crime,Drama,Thriller",4.5,8756.0,4.6,Thriller
28456,11270,tt3205376,Slow West,2015,"Action,Adventure,Drama",6.9,45919.0,,Action
28457,11270,tt3205376,Slow West,2015,"Action,Adventure,Drama",6.9,45919.0,,Adventure
28458,11270,tt3205376,Slow West,2015,"Action,Adventure,Drama",6.9,45919.0,,Drama
28459,11271,tt3208026,Black '47,2018,"Action,Drama,History",6.8,12156.0,7.8,Action
28460,11271,tt3208026,Black '47,2018,"Action,Drama,History",6.8,12156.0,7.8,Drama
28461,11271,tt3208026,Black '47,2018,"Action,Drama,History",6.8,12156.0,7.8,History
28462,11272,tt3210686,Son of God,2014,"Biography,Drama,History",5.7,19104.0,,Biography
28463,11272,tt3210686,Son of God,2014,"Biography,Drama,History",5.7,19104.0,,Drama
28464,11272,tt3210686,Son of God,2014,"Biography,Drama,History",5.7,19104.0,,History
28465,11273,tt3212232,I Am Wrath,2016,"Action,Thriller",5.4,15028.0,1.1,Action
28466,11273,tt3212232,I Am Wrath,2016,"Action,Thriller",5.4,15028.0,1.1,Thriller
28467,11274,tt3212904,Curve,2015,"Horror,Thriller",5.5,8842.0,,Horror
28468,11274,tt3212904,Curve,2015,"Horror,Thriller",5.5,8842.0,,Thriller
28469,11275,tt3215824,Those Who Wish Me Dead,2021,"Action,Drama,Thriller",6.0,60916.0,,Action
28470,11275,tt3215824,Those Who Wish Me Dead,2021,"Action,Drama,Thriller",6.0,60916.0,,Drama
28471,11275,tt3215824,Those Who Wish Me Dead,2021,"Action,Drama,Thriller",6.0,60916.0,,Thriller
28472,11276,tt3216348,Incarnate,2016,"Horror,Thriller",5.2,13299.0,1.7,Horror
28473,11276,tt3216348,Incarnate,2016,"Horror,Thriller",5.2,13299.0,1.7,Thriller
28474,11277,tt3224458,A Beautiful Day in the Neighborhood,2019,"Biography,Drama",7.2,80253.0,,Biography
28475,11277,tt3224458,A Beautiful Day in the Neighborhood,2019,"Biography,Drama",7.2,80253.0,,Drama
28476,11278,tt3228774,Cruella,2021,"Adventure,Comedy,Crime",7.3,232223.0,,Adventure
28477,11278,tt3228774,Cruella,2021,"Adventure,Comedy,Crime",7.3,232223.0,,Comedy
28478,11278,tt3228774,Cruella,2021,"Adventure,Comedy,Crime",7.3,232223.0,,Crime
28479,11279,tt3231054,Risen,2016,"Action,Drama,History",6.3,28601.0,5.3,Action
28480,11279,tt3231054,Risen,2016,"Action,Drama,History",6.3,28601.0,5.3,Drama
28481,11279,tt3231054,Risen,2016,"Action,Drama,History",6.3,28601.0,5.3,History
28482,11280,tt3233224,Boss Wants a Happy Ending,2014,"Comedy,Romance",6.0,6889.0,,Comedy
28483,11280,tt3233224,Boss Wants a Happy Ending,2014,"Comedy,Romance",6.0,6889.0,,Romance
28484,11281,tt3233418,Spare Parts,2015,"Biography,Drama,History",7.2,11351.0,5.6,Biography
28485,11281,tt3233418,Spare Parts,2015,"Biography,Drama,History",7.2,11351.0,5.6,Drama
28486,11281,tt3233418,Spare Parts,2015,"Biography,Drama,History",7.2,11351.0,5.6,History
28487,11282,tt3235888,It Follows,2014,"Horror,Mystery,Thriller",6.8,242668.0,9.5,Horror
28488,11282,tt3235888,It Follows,2014,"Horror,Mystery,Thriller",6.8,242668.0,9.5,Mystery
28489,11282,tt3235888,It Follows,2014,"Horror,Mystery,Thriller",6.8,242668.0,9.5,Thriller
28490,11283,tt3236120,I'll See You in My Dreams,2015,"Comedy,Drama,Romance",6.7,7585.0,9.3,Comedy
28491,11283,tt3236120,I'll See You in My Dreams,2015,"Comedy,Drama,Romance",6.7,7585.0,9.3,Drama
28492,11283,tt3236120,I'll See You in My Dreams,2015,"Comedy,Drama,Romance",6.7,7585.0,9.3,Romance
28493,11284,tt3247714,Survivor,2015,"Action,Crime,Thriller",5.6,34121.0,0.8,Action
28494,11284,tt3247714,Survivor,2015,"Action,Crime,Thriller",5.6,34121.0,0.8,Crime
28495,11284,tt3247714,Survivor,2015,"Action,Crime,Thriller",5.6,34121.0,0.8,Thriller
28496,11285,tt3253624,Soaked in Bleach,2015,"Crime,Documentary",7.3,13832.0,,Crime
28497,11285,tt3253624,Soaked in Bleach,2015,"Crime,Documentary",7.3,13832.0,,Documentary
28498,11286,tt3253650,Little England,2013,"Drama,Romance",7.8,7152.0,,Drama
28499,11286,tt3253650,Little England,2013,"Drama,Romance",7.8,7152.0,,Romance
28500,11287,tt3253930,Marshland,2014,"Action,Crime,Mystery",7.2,34108.0,,Action
28501,11287,tt3253930,Marshland,2014,"Action,Crime,Mystery",7.2,34108.0,,Crime
28502,11287,tt3253930,Marshland,2014,"Action,Crime,Mystery",7.2,34108.0,,Mystery
28503,11288,tt3255590,El Camino Christmas,2017,"Comedy,Crime,Western",5.7,8962.0,4.0,Comedy
28504,11288,tt3255590,El Camino Christmas,2017,"Comedy,Crime,Western",5.7,8962.0,4.0,Crime
28505,11288,tt3255590,El Camino Christmas,2017,"Comedy,Crime,Western",5.7,8962.0,4.0,Western
28506,11289,tt3256226,IO,2019,"Adventure,Drama,Sci-Fi",4.7,34575.0,,Adventure
28507,11289,tt3256226,IO,2019,"Adventure,Drama,Sci-Fi",4.7,34575.0,,Drama
28508,11289,tt3256226,IO,2019,"Adventure,Drama,Sci-Fi",4.7,34575.0,,Sci-Fi
28509,11290,tt3262342,Loving Vincent,2017,"Animation,Biography,Crime",7.8,58319.0,,Animation
28510,11290,tt3262342,Loving Vincent,2017,"Animation,Biography,Crime",7.8,58319.0,,Biography
28511,11290,tt3262342,Loving Vincent,2017,"Animation,Biography,Crime",7.8,58319.0,,Crime
28512,11291,tt3263614,"Kumiko, The Treasure Hunter",2014,Drama,6.6,12045.0,,Drama
28513,11292,tt3263904,Sully,2016,"Biography,Drama",7.4,272731.0,8.5,Biography
28514,11292,tt3263904,Sully,2016,"Biography,Drama",7.4,272731.0,8.5,Drama
28515,11293,tt3263946,Trial by Fire,2018,"Biography,Drama",7.0,10679.0,6.2,Biography
28516,11293,tt3263946,Trial by Fire,2018,"Biography,Drama",7.0,10679.0,6.2,Drama
28517,11294,tt3264102,Red Army,2014,"Biography,Documentary,History",7.6,7007.0,9.2,Biography
28518,11294,tt3264102,Red Army,2014,"Biography,Documentary,History",7.6,7007.0,9.2,Documentary
28519,11294,tt3264102,Red Army,2014,"Biography,Documentary,History",7.6,7007.0,9.2,History
28520,11295,tt3266284,November Criminals,2017,"Crime,Drama,Mystery",5.3,9175.0,0.0,Crime
28521,11295,tt3266284,November Criminals,2017,"Crime,Drama,Mystery",5.3,9175.0,0.0,Drama
28522,11295,tt3266284,November Criminals,2017,"Crime,Drama,Mystery",5.3,9175.0,0.0,Mystery
28523,11296,tt3268458,The Internet's Own Boy: The Story of Aaron Swartz,2014,"Biography,Crime,Documentary",8.0,17679.0,9.3,Biography
28524,11296,tt3268458,The Internet's Own Boy: The Story of Aaron Swartz,2014,"Biography,Crime,Documentary",8.0,17679.0,9.3,Crime
28525,11296,tt3268458,The Internet's Own Boy: The Story of Aaron Swartz,2014,"Biography,Crime,Documentary",8.0,17679.0,9.3,Documentary
28526,11297,tt3268668,Captive,2015,"Action,Biography,Crime",5.4,6944.0,2.7,Action
28527,11297,tt3268668,Captive,2015,"Action,Biography,Crime",5.4,6944.0,2.7,Biography
28528,11297,tt3268668,Captive,2015,"Action,Biography,Crime",5.4,6944.0,2.7,Crime
28529,11298,tt3272066,Reminiscence,2021,"Mystery,Romance,Sci-Fi",5.8,55828.0,,Mystery
28530,11298,tt3272066,Reminiscence,2021,"Mystery,Romance,Sci-Fi",5.8,55828.0,,Romance
28531,11298,tt3272066,Reminiscence,2021,"Mystery,Romance,Sci-Fi",5.8,55828.0,,Sci-Fi
28532,11299,tt3276924,Heist,2015,"Action,Crime,Drama",6.1,30717.0,2.9,Action
28533,11299,tt3276924,Heist,2015,"Action,Crime,Drama",6.1,30717.0,2.9,Crime
28534,11299,tt3276924,Heist,2015,"Action,Crime,Drama",6.1,30717.0,2.9,Drama
28535,11300,tt3278330,Tale of Tales,2015,"Drama,Fantasy,Horror",6.4,28950.0,,Drama
28536,11300,tt3278330,Tale of Tales,2015,"Drama,Fantasy,Horror",6.4,28950.0,,Fantasy
28537,11300,tt3278330,Tale of Tales,2015,"Drama,Fantasy,Horror",6.4,28950.0,,Horror
28538,11301,tt3280262,Cult of Chucky,2017,"Horror,Thriller",5.2,25945.0,7.9,Horror
28539,11301,tt3280262,Cult of Chucky,2017,"Horror,Thriller",5.2,25945.0,7.9,Thriller
28540,11302,tt3280916,The Atticus Institute,2015,Horror,5.5,8922.0,,Horror
28541,11303,tt3281548,Little Women,2019,"Drama,Romance",7.8,203017.0,,Drama
28542,11303,tt3281548,Little Women,2019,"Drama,Romance",7.8,203017.0,,Romance
28543,11304,tt3282858,Naomi and Ely's No Kiss List,2015,"Comedy,Drama,Romance",5.5,10329.0,,Comedy
28544,11304,tt3282858,Naomi and Ely's No Kiss List,2015,"Comedy,Drama,Romance",5.5,10329.0,,Drama
28545,11304,tt3282858,Naomi and Ely's No Kiss List,2015,"Comedy,Drama,Romance",5.5,10329.0,,Romance
28546,11305,tt3283714,Behzat Ç. Ankara Yaniyor,2013,"Action,Adventure,Crime",7.4,6406.0,,Action
28547,11305,tt3283714,Behzat Ç. Ankara Yaniyor,2013,"Action,Adventure,Crime",7.4,6406.0,,Adventure
28548,11305,tt3283714,Behzat Ç. Ankara Yaniyor,2013,"Action,Adventure,Crime",7.4,6406.0,,Crime
28549,11306,tt3286052,The Blackcoat's Daughter,2015,"Horror,Mystery,Thriller",5.9,22787.0,,Horror
28550,11306,tt3286052,The Blackcoat's Daughter,2015,"Horror,Mystery,Thriller",5.9,22787.0,,Mystery
28551,11306,tt3286052,The Blackcoat's Daughter,2015,"Horror,Mystery,Thriller",5.9,22787.0,,Thriller
28552,11307,tt3289080,Asylum of Fear,2018,"Horror,Mystery,Thriller",5.2,6473.0,,Horror
28553,11307,tt3289080,Asylum of Fear,2018,"Horror,Mystery,Thriller",5.2,6473.0,,Mystery
28554,11307,tt3289080,Asylum of Fear,2018,"Horror,Mystery,Thriller",5.2,6473.0,,Thriller
28555,11308,tt3289712,Jenny's Wedding,2015,"Comedy,Drama,Romance",5.6,11375.0,2.5,Comedy
28556,11308,tt3289712,Jenny's Wedding,2015,"Comedy,Drama,Romance",5.6,11375.0,2.5,Drama
28557,11308,tt3289712,Jenny's Wedding,2015,"Comedy,Drama,Romance",5.6,11375.0,2.5,Romance
28558,11309,tt3289724,Welcome to Marwen,2018,"Biography,Comedy,Drama",6.2,24222.0,3.4,Biography
28559,11309,tt3289724,Welcome to Marwen,2018,"Biography,Comedy,Drama",6.2,24222.0,3.4,Comedy
28560,11309,tt3289724,Welcome to Marwen,2018,"Biography,Comedy,Drama",6.2,24222.0,3.4,Drama
28561,11310,tt3289728,Equals,2015,"Drama,Romance,Sci-Fi",6.0,30953.0,,Drama
28562,11310,tt3289728,Equals,2015,"Drama,Romance,Sci-Fi",6.0,30953.0,,Romance
28563,11310,tt3289728,Equals,2015,"Drama,Romance,Sci-Fi",6.0,30953.0,,Sci-Fi
28564,11311,tt3289956,The Autopsy of Jane Doe,2016,"Horror,Mystery,Thriller",6.8,119057.0,8.7,Horror
28565,11311,tt3289956,The Autopsy of Jane Doe,2016,"Horror,Mystery,Thriller",6.8,119057.0,8.7,Mystery
28566,11311,tt3289956,The Autopsy of Jane Doe,2016,"Horror,Mystery,Thriller",6.8,119057.0,8.7,Thriller
28567,11312,tt3294200,The Falling,2014,"Drama,Mystery,Thriller",5.3,7011.0,7.3,Drama
28568,11312,tt3294200,The Falling,2014,"Drama,Mystery,Thriller",5.3,7011.0,7.3,Mystery
28569,11312,tt3294200,The Falling,2014,"Drama,Mystery,Thriller",5.3,7011.0,7.3,Thriller
28570,11313,tt3296658,Rams,2015,Drama,7.2,14469.0,,Drama
28571,11314,tt3296908,The Man with the Iron Heart,2017,"Action,Biography,Thriller",6.4,17036.0,,Action
28572,11314,tt3296908,The Man with the Iron Heart,2017,"Action,Biography,Thriller",6.4,17036.0,,Biography
28573,11314,tt3296908,The Man with the Iron Heart,2017,"Action,Biography,Thriller",6.4,17036.0,,Thriller
28574,11315,tt3297330,Good Kill,2014,"Drama,Thriller,War",6.4,24087.0,7.5,Drama
28575,11315,tt3297330,Good Kill,2014,"Drama,Thriller,War",6.4,24087.0,7.5,Thriller
28576,11315,tt3297330,Good Kill,2014,"Drama,Thriller,War",6.4,24087.0,7.5,War
28577,11316,tt3300542,London Has Fallen,2016,"Action,Thriller",5.9,159289.0,2.8,Action
28578,11316,tt3300542,London Has Fallen,2016,"Action,Thriller",5.9,159289.0,2.8,Thriller
28579,11317,tt3300980,The 12th Man,2017,"Drama,History,Thriller",7.3,26412.0,8.6,Drama
28580,11317,tt3300980,The 12th Man,2017,"Drama,History,Thriller",7.3,26412.0,8.6,History
28581,11317,tt3300980,The 12th Man,2017,"Drama,History,Thriller",7.3,26412.0,8.6,Thriller
28582,11318,tt3302706,Boychoir,2014,"Drama,Music",6.7,7019.0,,Drama
28583,11318,tt3302706,Boychoir,2014,"Drama,Music",6.7,7019.0,,Music
28584,11319,tt3302820,Cowspiracy: The Sustainability Secret,2014,Documentary,8.2,25441.0,,Documentary
28585,11320,tt3305308,Trespass Against Us,2016,"Action,Crime,Drama",5.8,8343.0,5.7,Action
28586,11320,tt3305308,Trespass Against Us,2016,"Action,Crime,Drama",5.8,8343.0,5.7,Crime
28587,11320,tt3305308,Trespass Against Us,2016,"Action,Crime,Drama",5.8,8343.0,5.7,Drama
28588,11321,tt3305316,A Second Chance,2014,"Drama,Thriller",6.8,6399.0,,Drama
28589,11321,tt3305316,A Second Chance,2014,"Drama,Thriller",6.8,6399.0,,Thriller
28590,11322,tt3311384,The Class of '92,2013,"Documentary,Sport",8.0,8582.0,,Documentary
