,tconst,tomatometer_rating
1148,tt0035884,100.0
1149,tt0047437,92.0
1150,tt2361042,100.0
1151,tt2215077,51.0
1152,tt3750872,86.0
1153,tt0258470,31.0
1154,tt0296845,60.0
1155,tt0055972,100.0
1156,tt0087718,70.0
1157,tt0055895,100.0
1158,tt0057413,89.0
1159,tt0054698,88.0
1160,tt0085384,29.0
1161,tt0083015,82.0
1162,tt0091051,33.0
1163,tt0067989,57.0
1164,tt0072081,84.0
1165,tt0063415,82.0
1166,tt0065611,40.0
1167,tt0084814,23.0
1168,tt0059243,74.0
1169,tt0096193,23.0
1170,tt0085891,33.0
1171,tt0078721,67.0
1172,tt0092666,21.0
1173,tt0053143,81.0
1174,tt0098343,38.0
1175,tt0061176,50.0
1176,tt0108187,6.0
1177,tt0103016,32.0
1178,tt0075066,76.0
1179,tt0058586,94.0
1180,tt0410603,100.0
1181,tt1085515,33.0
1182,tt7014006,99.0
1183,tt1185266,14.0
1184,tt0109842,88.0
1185,tt1656190,58.0
1186,tt0263757,14.0
1187,tt0210945,73.0
1188,tt1079980,45.0
1189,tt6224502,33.0
1190,tt0120793,57.0
1191,tt0107626,14.0
1192,tt0098068,53.0
1193,tt3488184,77.0
1194,tt2014346,68.0
1195,tt3027644,36.0
1196,tt0100053,0.0
1197,tt0270846,0.0
1198,tt0085334,89.0
1199,tt0071222,71.0
1200,tt0079592,80.0
1201,tt0118665,2.0
1202,tt0462346,60.0
1203,tt0280460,48.0
1204,tt0071746,88.0
1205,tt0086355,86.0
1206,tt0068327,93.0
1207,tt0093186,33.0
1208,tt1220628,20.0
1209,tt0066952,44.0
1210,tt0100475,0.0
1211,tt0460778,23.0
1212,tt0298296,0.0
1213,tt0784972,15.0
1214,tt0323633,100.0
1215,tt0454987,12.0
1216,tt0068805,69.0
1217,tt0292610,25.0
1218,tt0082934,79.0
1219,tt0075268,67.0
1220,tt0090738,50.0
1221,tt0100196,67.0
1222,tt0120654,17.0
1223,tt0372279,96.0
1224,tt0120317,13.0
1225,tt0120185,34.0
1226,tt0095599,50.0
1227,tt6897150,100.0
1228,tt3734354,83.0
1229,tt0360323,19.0
1230,tt12325668,57.0
1231,tt3899932,85.0
1232,tt0492492,64.0
1233,tt1912398,65.0
1234,tt1262981,88.0
1235,tt2885364,81.0
1236,tt1634055,40.0
1237,tt0406098,78.0
1238,tt0353969,93.0
1239,tt1706620,94.0
1240,tt0468492,93.0
1241,tt3967856,86.0
1242,tt0122459,62.0
1243,tt5688932,93.0
1244,tt0067525,65.0
1245,tt6152590,83.0
1246,tt0800241,91.0
1247,tt0208196,70.0
1248,tt4669264,82.0
1249,tt4332232,59.0
1250,tt1911644,44.0
1251,tt1772264,54.0
1252,tt0361862,77.0
1253,tt0119778,75.0
1254,tt0261983,64.0
1255,tt5719076,63.0
1256,tt1974254,91.0
1257,tt1964418,50.0
1258,tt3606756,93.0
1259,tt0317705,97.0
1260,tt0129167,96.0
1261,tt1355631,72.0
1262,tt0828158,85.0
1263,tt2364841,8.0
1264,tt1189340,83.0
1265,tt0455915,31.0
1266,tt2349460,50.0
1267,tt1665418,21.0
1268,tt8425034,90.0
1269,tt0376181,43.0
1270,tt0310924,33.0
1271,tt2126355,50.0
1272,tt1287468,13.0
1273,tt1397514,45.0
1274,tt2231461,51.0
1275,tt3216348,17.0
1276,tt0179098,63.0
1277,tt1785288,41.0
1278,tt0112642,51.0
1279,tt0120632,58.0
1280,tt1127886,71.0
1281,tt1095414,43.0
1282,tt2669336,78.0
1283,tt1294161,76.0
1284,tt8262802,33.0
1285,tt0455822,85.0
1286,tt5960374,61.0
1287,tt2815902,89.0
1288,tt1536440,63.0
1289,tt3836512,60.0
1290,tt0899106,16.0
1291,tt1799516,60.0
1292,tt6087426,65.0
1293,tt8995218,
1294,tt2099556,66.0
1295,tt0379184,53.0
1296,tt1254696,27.0
1297,tt0318649,38.0
1298,tt0455407,70.0
1299,tt1937324,96.0
1300,tt3531202,69.0
1301,tt1843303,54.0
1302,tt4485246,74.0
1303,tt8945942,40.0
1304,tt7628146,60.0
1305,tt5539054,
1306,tt3219678,80.0
1307,tt1758610,75.0
1308,tt6329800,100.0
1309,tt0419081,23.0
1310,tt0364435,17.0
1311,tt6684714,0.0
1312,tt1397511,42.0
1313,tt3907584,66.0
1314,tt7158430,92.0
1315,tt5655222,78.0
1316,tt3236120,93.0
1317,tt6399296,100.0
1318,tt0397538,86.0
1319,tt0114857,32.0
1320,tt0104692,34.0
1321,tt0290747,17.0
1322,tt2262518,0.0
1323,tt0218967,53.0
1324,tt0471042,67.0
1325,tt0119695,16.0
1326,tt0289765,68.0
1327,tt0376994,57.0
1328,tt0293564,18.0
1329,tt0120812,61.0
1330,tt1267297,58.0
1331,tt0367479,18.0
1332,tt0266915,52.0
1333,tt2996684,43.0
1334,tt2762662,33.0
1335,tt1018818,50.0
1336,tt3334418,14.0
1337,tt1085492,0.0
1338,tt6547170,8.0
1339,tt3588588,11.0
1340,tt2198241,5.0
1341,tt8809652,0.0
1342,tt3480796,4.0
1343,tt0366517,10.0
1344,tt1270286,39.0
1345,tt4950110,20.0
1346,tt1509787,62.0
1347,tt1791614,32.0
1348,tt0332375,61.0
1349,tt3606752,70.0
1350,tt0070444,38.0
1351,tt0065207,91.0
1352,tt0065938,78.0
1353,tt0080738,63.0
1354,tt0149151,73.0
1355,tt0116731,18.0
1356,tt0102555,50.0
1357,tt0120514,71.0
1358,tt0096380,43.0
1359,tt2090465,40.0
1360,tt6141334,86.0
1361,tt0472050,70.0
1362,tt0183790,59.0
1363,tt0453562,80.0
1364,tt0120784,55.0
1365,tt0304711,8.0
1366,tt3569230,61.0
1367,tt1308728,23.0
1368,tt0117110,73.0
1369,tt0104940,76.0
1370,tt1186788,20.0
1371,tt2294663,0.0
1372,tt3487994,67.0
1373,tt0439833,83.0
1374,tt3268458,93.0
1375,tt0109813,22.0
1376,tt0368578,12.0
1377,tt0158622,25.0
1378,tt1273678,12.0
1379,tt0116705,15.0
1380,tt0281373,25.0
1381,tt0102719,7.0
1382,tt0103786,30.0
1383,tt1820592,50.0
1384,tt1916719,43.0
1385,tt1957886,71.0
1386,tt4399952,56.0
1387,tt5278466,91.0
1388,tt0816442,47.0
1389,tt3440132,100.0
1390,tt0763831,0.0
1391,tt0180734,41.0
1392,tt0477051,9.0
1393,tt0139699,43.0
1394,tt0217756,23.0
1395,tt0765476,20.0
1396,tt0119215,32.0
1397,tt0314498,16.0
1398,tt1945087,47.0
1399,tt3548028,12.0
1400,tt5442456,52.0
1401,tt5462326,75.0
1402,tt0085204,67.0
1403,tt2968804,8.0
1404,tt0116075,0.0
1405,tt0099180,40.0
1406,tt0098354,62.0
1407,tt0222812,50.0
1408,tt1503776,60.0
1409,tt2101569,61.0
1410,tt0205461,21.0
1411,tt0116493,48.0
1412,tt0984210,9.0
1413,tt0104647,28.0
1414,tt0780571,55.0
1415,tt0086423,84.0
1416,tt0445946,0.0
1417,tt0212827,11.0
1418,tt0089420,8.0
1419,tt0097500,17.0
1420,tt4196848,24.0
1421,tt6684884,88.0
1422,tt0298856,64.0
1423,tt0109920,10.0
1424,tt1071812,56.0
1425,tt0111187,22.0
1426,tt0116827,32.0
1427,tt0119859,45.0
1428,tt0150377,27.0
1429,tt0101465,92.0
1430,tt0090886,81.0
1431,tt0079639,78.0
1432,tt1229827,23.0
1433,tt0402901,12.0
1434,tt0107630,42.0
1435,tt1815717,48.0
1436,tt0099739,38.0
1437,tt0082817,70.0
1438,tt0129884,36.0
1439,tt0167427,32.0
1440,tt0265808,9.0
1441,tt0116488,69.0
1442,tt6706616,48.0
1443,tt1624408,88.0
1444,tt1226681,84.0
1445,tt3305844,27.0
1446,tt1742081,50.0
1447,tt0134630,21.0
1448,tt0093176,53.0
1449,tt0376136,52.0
1450,tt5249200,88.0
1451,tt0103783,30.0
1452,tt0142393,40.0
1453,tt0095515,96.0
1454,tt12198504,60.0
1455,tt0264150,14.0
1456,tt2217458,65.0
1457,tt0115837,64.0
1458,tt0315110,40.0
1459,tt0094828,100.0
1460,tt0417225,47.0
1461,tt3976144,81.0
1462,tt0482606,48.0
1463,tt3859304,36.0
1464,tt0878814,18.0
1465,tt0064621,20.0
1466,tt1412442,44.0
1467,tt0101545,38.0
1468,tt0768183,24.0
1469,tt0293452,20.0
1470,tt0389908,100.0
1471,tt0118636,53.0
1472,tt0107895,58.0
1473,tt0114814,89.0
1474,tt0120903,81.0
1475,tt0348150,75.0
1476,tt0985699,62.0
1477,tt1727824,60.0
1478,tt1877832,90.0
1479,tt1351685,52.0
1480,tt3385516,47.0
1481,tt0290334,85.0
1482,tt0119640,3.0
1483,tt0080739,20.0
1484,tt0090223,83.0
1485,tt0061581,100.0
1486,tt0094678,13.0
1487,tt0051047,100.0
1488,tt0053220,86.0
1489,tt0054243,71.0
1490,tt0049405,60.0
1491,tt0901494,50.0
1492,tt0080377,20.0
1493,tt0094963,55.0
1494,tt0098097,21.0
1495,tt1374989,45.0
1496,tt0280760,76.0
1497,tt1438254,28.0
1498,tt0974661,56.0
1499,tt0103003,15.0
1500,tt0062472,90.0
1501,tt0067809,62.0
1502,tt0065051,75.0
1503,tt0070825,33.0
1504,tt0034746,100.0
1505,tt0035916,100.0
1506,tt0041944,93.0
1507,tt0026421,100.0
1508,tt0031066,83.0
1509,tt0080907,50.0
1510,tt0046534,89.0
1511,tt0043067,100.0
1512,tt0047947,60.0
1513,tt0058530,94.0
1514,tt0047264,86.0
1515,tt0110410,20.0
1516,tt0345551,46.0
1517,tt0893346,38.0
1518,tt0330069,92.0
1519,tt0800003,5.0
1520,tt0110395,83.0
1521,tt7316576,80.0
1522,tt3486626,14.0
1523,tt0083900,80.0
1524,tt0094923,67.0
1525,tt0951216,22.0
1526,tt0279778,45.0
1527,tt2381355,33.0
1528,tt8724450,89.0
1529,tt1243974,20.0
1530,tt0105415,79.0
1531,tt0181875,89.0
1532,tt0368709,28.0
1533,tt0259711,42.0
1534,tt1389137,65.0
1535,tt8850932,60.0
1536,tt3529664,80.0
1537,tt7379994,67.0
1538,tt2201211,80.0
1539,tt7689956,75.0
1540,tt6640526,60.0
1541,tt2938956,16.0
1542,tt0277705,44.0
1543,tt0332285,70.0
1544,tt4935418,79.0
1545,tt2401099,87.0
1546,tt11014986,90.0
1547,tt3622110,24.0
1548,tt2317225,79.0
1549,tt2450334,40.0
1550,tt1931549,84.0
1551,tt0102592,94.0
1552,tt1390398,68.0
1553,tt0112857,88.0
1554,tt0120776,89.0
1555,tt0257756,31.0
1556,tt0313443,64.0
1557,tt0082146,26.0
1558,tt0085894,76.0
1559,tt0096911,40.0
1560,tt0079367,81.0
1561,tt0090098,17.0
1562,tt0094072,63.0
1563,tt0106873,18.0
1564,tt0086873,85.0
1565,tt0120318,43.0
1566,tt0076489,72.0
1567,tt0120856,6.0
1568,tt0097880,88.0
1569,tt0096073,15.0
1570,tt0258854,80.0
1571,tt6134274,0.0
1572,tt1410051,62.0
1573,tt1183374,56.0
1574,tt0113089,27.0
1575,tt1735485,100.0
1576,tt8372298,88.0
1577,tt0414426,61.0
1578,tt0313196,61.0
1579,tt0405393,73.0
1580,tt5974422,88.0
1581,tt5981304,75.0
1582,tt1754367,53.0
1583,tt2357291,48.0
1584,tt1436562,72.0
1585,tt3411444,72.0
1586,tt1056422,96.0
1587,tt0120274,68.0
1588,tt7456534,62.0
1589,tt3956336,0.0
1590,tt1819513,77.0
1591,tt3294200,73.0
1592,tt6874254,38.0
1593,tt0049875,67.0
1594,tt0041959,99.0
1595,tt0040338,100.0
1596,tt0063385,82.0
1597,tt0054152,94.0
1598,tt0039677,100.0
1599,tt0058886,86.0
1600,tt1104783,85.0
1601,tt0118787,25.0
1602,tt0109279,80.0
1603,tt1764636,8.0
1604,tt0086005,100.0
1605,tt0116329,87.0
1606,tt0105824,50.0
1607,tt0361715,93.0
1608,tt0078872,90.0
1609,tt0963794,48.0
1610,tt2381046,59.0
1611,tt2421956,100.0
1612,tt1127715,88.0
1613,tt1229822,84.0
1614,tt1356864,53.0
1615,tt2714380,60.0
1616,tt0338077,8.0
1617,tt0835034,53.0
1618,tt1137437,33.0
1619,tt1407055,63.0
1620,tt5537228,89.0
1621,tt0381429,84.0
1622,tt3335606,75.0
1623,tt1996310,94.0
1624,tt0304678,68.0
1625,tt0243255,74.0
1626,tt2418372,85.0
1627,tt2369497,38.0
1628,tt1486185,10.0
1629,tt5941692,22.0
1630,tt1099212,49.0
1631,tt0328538,81.0
1632,tt2245003,71.0
1633,tt0355702,55.0
1634,tt0762121,37.0
1635,tt2226519,33.0
1636,tt0469099,50.0
1637,tt0044672,42.0
1638,tt0014532,83.0
1639,tt0014532,89.0
1640,tt0049833,83.0
1641,tt0049833,89.0
1642,tt0041838,63.0
1643,tt0035244,80.0
1644,tt0488535,59.0
1645,tt2381991,19.0
1646,tt4410770,92.0
1647,tt1398949,82.0
1648,tt0281190,19.0
1649,tt0352995,22.0
1650,tt4420704,98.0
1651,tt7962932,67.0
1652,tt4264426,58.0
1653,tt2620736,76.0
1654,tt0780506,100.0
1655,tt0381287,89.0
1656,tt4082596,96.0
1657,tt1798291,93.0
1658,tt6146586,90.0
1659,tt4425200,89.0
1660,tt3717068,98.0
1661,tt0963915,67.0
1662,tt11394158,99.0
1663,tt1532530,86.0
1664,tt5859882,42.0
1665,tt0075342,42.0
1666,tt0090192,83.0
1667,tt0084472,18.0
1668,tt0364376,60.0
1669,tt0053271,68.0
1670,tt0041098,60.0
1671,tt0040068,89.0
1672,tt0109906,65.0
1673,tt0014624,92.0
1674,tt0095159,95.0
1675,tt0044829,100.0
1676,tt0377084,64.0
1677,tt0037859,71.0
1678,tt0814130,80.0
1679,tt0264761,83.0
1680,tt0070337,20.0
1681,tt0082199,23.0
1682,tt0064030,38.0
1683,tt0081031,40.0
1684,tt0081186,42.0
1685,tt0045469,63.0
1686,tt0047795,25.0
1687,tt0048424,95.0
1688,tt0118570,45.0
1689,tt1037156,53.0
1690,tt2978462,66.0
1691,tt7616798,59.0
1692,tt1564349,81.0
1693,tt0337721,86.0
1694,tt0113211,50.0
1695,tt1976003,67.0
1696,tt8985618,100.0
1697,tt1279955,80.0
1698,tt0815138,45.0
1699,tt1001562,4.0
1700,tt0092605,76.0
1701,tt0375173,48.0
1702,tt0101862,70.0
1703,tt0110093,22.0
1704,tt0242252,15.0
1705,tt0339412,55.0
1706,tt7334528,61.0
1707,tt5267472,22.0
1708,tt3442990,40.0
1709,tt0303933,82.0
1710,tt0259484,53.0
1711,tt0103243,64.0
1712,tt0431213,93.0
1713,tt0117427,22.0
1714,tt0109015,15.0
1715,tt0044685,83.0
1716,tt0036723,95.0
1717,tt0038559,92.0
1718,tt0040308,91.0
1719,tt0041158,55.0
1720,tt0046000,100.0
1721,tt0043012,100.0
1722,tt0054188,57.0
1723,tt0048705,67.0
1724,tt0039431,100.0
1725,tt0058708,78.0
1726,tt0049314,82.0
1727,tt1535432,31.0
1728,tt2217895,29.0
1729,tt3014284,56.0
1730,tt0383028,69.0
1731,tt2756032,82.0
1732,tt5155780,45.0
1733,tt0105103,10.0
1734,tt0409379,41.0
1735,tt0906326,33.0
1736,tt0383534,28.0
1737,tt8510350,62.0
1738,tt0432264,52.0
1739,tt1190858,87.0
1740,tt1133993,22.0
1741,tt0968760,75.0
1742,tt2405792,99.0
1743,tt5577494,92.0
1744,tt6217608,97.0
1745,tt3566788,91.0
1746,tt1298644,13.0
1747,tt5653514,92.0
1748,tt3260524,100.0
1749,tt1614338,67.0
1750,tt6348138,89.0
1751,tt0452701,31.0
1752,tt0294870,46.0
1753,tt0182789,36.0
1754,tt0107614,71.0
1755,tt0814255,49.0
1756,tt0092513,72.0
1757,tt2120120,17.0
1758,tt0241527,81.0
1759,tt0104431,33.0
1760,tt0120686,45.0
1761,tt0113986,26.0
1762,tt0295297,82.0
1763,tt0099785,65.0
1764,tt0482461,47.0
1765,tt3200980,50.0
1766,tt3201736,40.0
1767,tt0811128,62.0
1768,tt2635006,93.0
1769,tt0284494,59.0
1770,tt0120321,83.0
1771,tt0259207,31.0
1772,tt1810697,22.0
1773,tt0439544,21.0
1774,tt1648186,67.0
1775,tt0458367,69.0
1776,tt1093357,12.0
1777,tt6716912,17.0
1778,tt9208444,35.0
1779,tt3091258,80.0
1780,tt1779076,65.0
1781,tt3163336,45.0
1782,tt0374102,71.0
1783,tt0184907,29.0
1784,tt0295289,24.0
1785,tt0461694,76.0
1786,tt0116866,94.0
1787,tt0949875,50.0
1788,tt2170427,33.0
1789,tt4116284,90.0
1790,tt0448694,86.0
1791,tt7291268,72.0
1792,tt3995006,100.0
1793,tt0806027,25.0
1794,tt0271027,52.0
1795,tt8201170,65.0
1796,tt0112431,97.0
1797,tt0482546,67.0
1798,tt1413496,69.0
1799,tt0489037,89.0
1800,tt4443658,89.0
1801,tt5574372,21.0
1802,tt0131646,10.0
1803,tt8530978,90.0
1804,tt0466856,62.0
1805,tt0451102,83.0
1806,tt1503769,83.0
1807,tt0181288,94.0
1808,tt0365957,14.0
1809,tt0382073,64.0
1810,tt3095734,32.0
1811,tt0848537,65.0
1812,tt5208252,60.0
1813,tt0385752,42.0
1814,tt1259571,28.0
1815,tt4655630,42.0
1816,tt6556576,76.0
1817,tt0795351,21.0
1818,tt1188729,30.0
1819,tt2359381,0.0
1820,tt2091478,17.0
1821,tt2296747,43.0
1822,tt0328962,77.0
1823,tt1638002,32.0
1824,tt0283160,7.0
1825,tt0104743,0.0
1826,tt0118647,60.0
1827,tt0160009,16.0
1828,tt0114367,28.0
1829,tt1265990,3.0
1830,tt1259528,41.0
1831,tt0044121,89.0
1832,tt1224153,89.0
1833,tt2178941,94.0
1834,tt6675244,94.0
1835,tt2764784,98.0
1836,tt0806686,80.0
1837,tt1571234,26.0
1838,tt11176322,22.0
1839,tt3903852,14.0
1840,tt6853934,79.0
1841,tt0386741,49.0
1842,tt0827498,91.0
1843,tt2017634,88.0
1844,tt3107166,56.0
1845,tt0862846,74.0
1846,tt0206963,52.0
1847,tt1280725,33.0
1848,tt0384537,31.0
1849,tt0996605,61.0
1850,tt1815799,56.0
1851,tt0113464,68.0
1852,tt2404593,40.0
1853,tt0473700,16.0
1854,tt0112342,20.0
1855,tt0105191,41.0
1856,tt0096487,41.0
1857,tt0093780,50.0
1858,tt0110657,7.0
1859,tt0119214,4.0
1860,tt0088176,67.0
1861,tt4827922,67.0
1862,tt0106684,0.0
1863,tt0105811,33.0
1864,tt3138558,58.0
1865,tt2180351,91.0
1866,tt0359517,6.0
1867,tt0218839,94.0
1868,tt0096926,87.0
1869,tt4936176,49.0
1870,tt0119053,8.0
1871,tt0112637,54.0
1872,tt0314197,31.0
1873,tt0239004,63.0
1874,tt0783585,20.0
1875,tt1283887,38.0
1876,tt1727776,44.0
1877,tt2473682,39.0
1878,tt0138493,32.0
1879,tt4855748,71.0
1880,tt2330322,88.0
1881,tt0790724,64.0
1882,tt4912910,97.0
1883,tt0202677,45.0
1884,tt2184287,30.0
1885,tt7078658,64.0
1886,tt1341167,82.0
1887,tt1577052,19.0
1888,tt0816692,72.0
1889,tt0209144,93.0
1890,tt0278504,92.0
1891,tt0154506,81.0
1892,tt5013056,92.0
1893,tt0372784,84.0
1894,tt0468569,94.0
1895,tt1345836,87.0
1896,tt0482571,76.0
1897,tt1375666,87.0
1898,tt0291928,24.0
1899,tt0032818,67.0
1900,tt0039800,63.0
1901,tt1124052,92.0
1902,tt0342778,38.0
1903,tt0230169,10.0
1904,tt0277296,41.0
1905,tt0093629,72.0
1906,tt3212232,11.0
1907,tt0094761,62.0
1908,tt0163983,3.0
1909,tt0110475,77.0
1910,tt0265632,60.0
1911,tt4137324,73.0
1912,tt0298120,80.0
1913,tt4180560,23.0
1914,tt1382323,69.0
1915,tt1753549,90.0
1916,tt6149154,54.0
1917,tt2821088,67.0
1918,tt1135952,86.0
1919,tt4827558,82.0
1920,tt1270850,75.0
1921,tt5690810,60.0
1922,tt5304992,92.0
1923,tt0319524,27.0
1924,tt0372532,11.0
1925,tt6495094,30.0
1926,tt0253840,48.0
1927,tt0043286,83.0
1928,tt0016884,93.0
1929,tt0037120,100.0
1930,tt0036022,80.0
1931,tt0026071,93.0
1932,tt0031473,40.0
1933,tt0028739,100.0
1934,tt0039111,100.0
1935,tt1024715,55.0
1936,tt0257076,48.0
1937,tt0443632,35.0
1938,tt6155456,81.0
1939,tt0107002,75.0
1940,tt0322289,64.0
1941,tt0120018,69.0
1942,tt0103800,90.0
1943,tt7090140,50.0
1944,tt0889652,87.0
1945,tt0283883,47.0
1946,tt0061138,75.0
1947,tt1654829,52.0
1948,tt0476298,83.0
1949,tt2494384,17.0
1950,tt4622682,57.0
1951,tt0473500,18.0
1952,tt2093995,75.0
1953,tt2414046,100.0
1954,tt1787731,80.0
1955,tt2990140,67.0
1956,tt4729990,92.0
1957,tt4610748,38.0
1958,tt1538833,85.0
1959,tt4632316,96.0
1960,tt0822389,100.0
1961,tt4872078,78.0
1962,tt0824747,62.0
1963,tt2179136,72.0
1964,tt1057500,77.0
1965,tt0119668,50.0
1966,tt0327056,88.0
1967,tt0498380,91.0
1968,tt0069822,67.0
1969,tt3513548,77.0
1970,tt1616195,43.0
1971,tt0418689,73.0
1972,tt1742044,51.0
1973,tt1212419,47.0
1974,tt0094747,83.0
1975,tt6802308,23.0
1976,tt3263904,85.0
1977,tt5700176,80.0
1978,tt1623008,96.0
1979,tt2304426,98.0
1980,tt0113690,60.0
1981,tt0093177,72.0
1982,tt0100260,39.0
1983,tt0082159,33.0
1984,tt1773753,29.0
1985,tt2772092,25.0
1986,tt7107576,82.0
1987,tt4193072,79.0
1988,tt5933560,44.0
1989,tt0150176,29.0
1990,tt1822302,50.0
1991,tt6949398,100.0
1992,tt0079482,88.0
1993,tt6212934,100.0
1994,tt0080319,82.0
1995,tt0083642,50.0
1996,tt3688342,88.0
1997,tt7073710,82.0
1998,tt2960930,29.0
1999,tt5735280,67.0
2000,tt1862079,91.0
2001,tt4572792,22.0
2002,tt0369610,70.0
2003,tt3297554,85.0
2004,tt1396219,64.0
2005,tt1107948,14.0
2006,tt2083231,7.0
2007,tt1346961,75.0
2008,tt1673736,40.0
2009,tt6738136,93.0
2010,tt0398913,33.0
2011,tt5814060,25.0
2012,tt1982113,89.0
2013,tt0066154,40.0
2014,tt4515684,95.0
2015,tt5843716,82.0
2016,tt8206668,94.0
2017,tt5649108,86.0
2018,tt3669520,95.0
2019,tt0065234,93.0
2020,tt0065439,100.0
2021,tt1951166,58.0
2022,tt0119592,36.0
2023,tt2980472,10.0
2024,tt3863632,76.0
2025,tt3503406,30.0
2026,tt0978759,88.0
2027,tt0429573,14.0
2028,tt0190374,10.0
2029,tt5557976,91.0
2030,tt0172726,39.0
2031,tt0105572,67.0
2032,tt0410097,83.0
2033,tt1068242,69.0
2034,tt8526872,97.0
2035,tt0462200,66.0
2036,tt1091172,17.0
2037,tt5580036,89.0
2038,tt0419984,14.0
2039,tt1647668,65.0
2040,tt1438176,72.0
2041,tt2025690,63.0
2042,tt0805564,81.0
2043,tt2189418,75.0
2044,tt5688996,80.0
2045,tt1571249,87.0
2046,tt1023346,75.0
2047,tt1781058,47.0
2048,tt1592576,37.0
2049,tt0384929,50.0
2050,tt0426592,17.0
2051,tt0120714,100.0
2052,tt1928330,20.0
2053,tt0116565,22.0
2054,tt0412798,25.0
2055,tt2069784,68.0
2056,tt1649433,60.0
2057,tt2443822,67.0
2058,tt5160938,66.0
2059,tt2055765,41.0
2060,tt8244784,57.0
2061,tt0826547,81.0
2062,tt1971352,89.0
2063,tt1413493,95.0
2064,tt6905696,39.0
2065,tt0456149,93.0
2066,tt1032846,96.0
2067,tt1913002,84.0
2068,tt10194080,100.0
2069,tt7545566,89.0
2070,tt2415458,86.0
2071,tt5165878,100.0
2072,tt1430811,0.0
2073,tt0043360,40.0
2074,tt0110997,56.0
2075,tt0104389,63.0
2076,tt0388125,75.0
2077,tt0099091,67.0
2078,tt0119488,99.0
2079,tt0185014,82.0
2080,tt0338216,29.0
2081,tt0092627,72.0
2082,tt0298203,75.0
2083,tt0055230,83.0
2084,tt0060877,17.0
2085,tt8106562,92.0
2086,tt1733525,90.0
2087,tt1002563,49.0
2088,tt2935564,77.0
2089,tt0365190,83.0
2090,tt1641624,46.0
2091,tt0869994,66.0
2092,tt1847731,96.0
2093,tt3655522,96.0
2094,tt1336006,58.0
2095,tt0086643,73.0
2096,tt7293920,100.0
2097,tt0417217,22.0
2098,tt2364897,0.0
2099,tt1464540,33.0
2100,tt0486822,69.0
2101,tt1059786,26.0
2102,tt1293847,45.0
2103,tt0364045,22.0
2104,tt0235737,64.0
2105,tt0011841,95.0
2106,tt0012532,92.0
2107,tt0020620,82.0
2108,tt0004972,93.0
2109,tt0006864,97.0
2110,tt0022440,29.0
2111,tt0009968,95.0
2112,tt2070852,60.0
2113,tt1212909,50.0
2114,tt0808285,30.0
2115,tt0813537,45.0
2116,tt0102343,25.0
2117,tt7671414,40.0
2118,tt1468387,33.0
2119,tt4902904,50.0
2120,tt0067277,67.0
2121,tt5066056,27.0
2122,tt0833960,57.0
2123,tt0323939,67.0
2124,tt0083550,11.0
2125,tt1337193,91.0
2126,tt1213641,86.0
2127,tt2582802,94.0
2128,tt3783958,91.0
2129,tt1153706,18.0
2130,tt4281724,64.0
2131,tt0166175,78.0
2132,tt0295303,60.0
2133,tt0417791,49.0
2134,tt4728386,75.0
2135,tt3011894,94.0
2136,tt5654600,93.0
2137,tt0144640,28.0
2138,tt1131728,10.0
2139,tt1234719,15.0
2140,tt1785635,25.0
2141,tt5160614,78.0
2142,tt1043860,61.0
2143,tt0074258,54.0
2144,tt0065856,43.0
2145,tt1237838,58.0
2146,tt1772288,77.0
2147,tt2407418,93.0
2148,tt0478126,62.0
2149,tt6000478,54.0
2150,tt7043012,62.0
2151,tt2872718,95.0
2152,tt6566830,62.0
2153,tt4843344,55.0
2154,tt2329758,80.0
2155,tt0867334,48.0
2156,tt0118163,76.0
2157,tt0421229,70.0
2158,tt0285879,57.0
2159,tt6196936,90.0
2160,tt6196936,70.0
2161,tt2732932,90.0
2162,tt2732932,70.0
2163,tt2244901,51.0
2164,tt1860213,11.0
2165,tt1109574,50.0
2166,tt4654016,74.0
2167,tt0089907,91.0
2168,tt0123034,11.0
2169,tt2023765,89.0
2170,tt7146812,88.0
2171,tt1453405,80.0
2172,tt1179933,90.0
2173,tt7112214,100.0
2174,tt1502714,48.0
2175,tt7980152,83.0
2176,tt0775482,43.0
2177,tt0386423,60.0
2178,tt0308508,81.0
2179,tt1565069,8.0
2180,tt1748043,100.0
2181,tt1156067,20.0
2182,tt4061010,20.0
2183,tt6341066,10.0
2184,tt1343097,54.0
2185,tt6341086,40.0
2186,tt2917388,19.0
2187,tt1289406,63.0
2188,tt1870529,35.0
2189,tt1152398,21.0
2190,tt3442006,48.0
2191,tt1034325,61.0
2192,tt2401097,24.0
2193,tt6093618,100.0
2194,tt2530936,84.0
2195,tt3130594,57.0
2196,tt2950052,25.0
2197,tt1599348,53.0
2198,tt5442430,67.0
2199,tt1014763,27.0
2200,tt8415352,0.0
2201,tt7976208,19.0
2202,tt0473181,90.0
2203,tt9050898,79.0
2204,tt0059465,71.0
2205,tt0065669,17.0
2206,tt2070597,53.0
2207,tt2385752,33.0
2208,tt4076756,97.0
2209,tt6628790,44.0
2210,tt9635616,33.0
2211,tt0115693,48.0
2212,tt1442571,69.0
2213,tt1761005,0.0
2214,tt0383717,71.0
2215,tt0059557,77.0
2216,tt0044509,86.0
2217,tt0067991,57.0
2218,tt0048563,67.0
2219,tt8740780,63.0
2220,tt0962711,33.0
2221,tt1703148,72.0
2222,tt0498383,100.0
2223,tt5564932,75.0
